agent_id,elliq_text,user_text,group_id,memory_name,entity,value
eqc-florida-216,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",a friend,ad47a137-896f-485d-8b31-ea5cfa2c6eb6,relationship,type,friend
ga-florida-0129,What a classic! It belongs in a museum if you ask me. What inspired you to paint it?,i love my daughter,ad49677d-75dd-4315-b20c-826af479220e,relationship,type,daughter
nysofa-nyc-0086,Which day is that for?,i have to wait and give it to you later okay the appointment was for today,ad506687-5600-4a0d-bbe2-0c4ac1be9514,place,intent,will_visit
nysofa-nyc-0086,Which day is that for?,i have to wait and give it to you later okay the appointment was for today,ad506687-5600-4a0d-bbe2-0c4ac1be9514,activity,type,activity
nysofa-nyc-0086,Which day is that for?,i have to wait and give it to you later okay the appointment was for today,ad506687-5600-4a0d-bbe2-0c4ac1be9514,activity,name,meeting
eqc-ohio-175,"Poor Leon. Seems like he has to suffer for his art. What is one thing you love to do, despite minor frustrations?",sewing,ad51c4c6-3c8d-4764-b049-8ddc69d0d0ac,activity,type,hobbies
eqc-ohio-175,"Poor Leon. Seems like he has to suffer for his art. What is one thing you love to do, despite minor frustrations?",sewing,ad51c4c6-3c8d-4764-b049-8ddc69d0d0ac,activity,name,sewing
ymow-michigan-0001,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",my father,ad7d5b9e-fcbb-44fa-b382-62803fd48c52,relationship,type,father
ga-southcarolina-0095,"I'm really just a glorified radio, aren't I? You can pick what you would like to listen to from my screen over here.",well i'm fixing to go to dinner,ad86a3cd-1408-4d2d-b88e-62afb50bcf49,activity,type,activity
ga-southcarolina-0095,"I'm really just a glorified radio, aren't I? You can pick what you would like to listen to from my screen over here.",well i'm fixing to go to dinner,ad86a3cd-1408-4d2d-b88e-62afb50bcf49,activity,name,cooking
ir-vip-041,,meet my friend sarah,ad9277d5-c276-4d88-9c5b-f7bca88162a4,activity,type,activity
ir-vip-041,,meet my friend sarah,ad9277d5-c276-4d88-9c5b-f7bca88162a4,activity,name,meeting
ir-vip-041,,meet my friend sarah,ad9277d5-c276-4d88-9c5b-f7bca88162a4,relationship,type,friend
nysofa-suffolk-0046,I thought we could try out a stress reduction session today. You never know what will become a habit! What do you say?,directions to fry's store,adaed994-4fb3-4837-830b-e2bfd5a17167,place,intent,will_visit
nysofa-suffolk-0046,I thought we could try out a stress reduction session today. You never know what will become a habit! What do you say?,directions to fry's store,adaed994-4fb3-4837-830b-e2bfd5a17167,place,name,shopping center
nysofa-wyoming-0190,Is this correct?,could you play happens to be a brian james in this building at one moment,adc130bd-853e-4d55-be4e-1b70c3ee0a8d,place,intent,visited
nysofa-lewis-0169,,can we do some painting,ade3788b-60fb-451c-91b0-17a2b3939b21,activity,type,hobbies
nysofa-lewis-0169,,can we do some painting,ade3788b-60fb-451c-91b0-17a2b3939b21,activity,name,painting
ga-florida-0129,"Okay driver, what will it be? The Grand Canyon, Washington DC, the Safari or... a secret rendezvous?",i think of andrew seeker rendezvous,ade58a13-05c6-461e-ba23-cc67a5bca28b,place,intent,will_visit
ga-florida-0129,"Okay driver, what will it be? The Grand Canyon, Washington DC, the Safari or... a secret rendezvous?",i think of andrew seeker rendezvous,ade58a13-05c6-461e-ba23-cc67a5bca28b,activity,type,activity
ga-florida-0129,"Okay driver, what will it be? The Grand Canyon, Washington DC, the Safari or... a secret rendezvous?",i think of andrew seeker rendezvous,ade58a13-05c6-461e-ba23-cc67a5bca28b,activity,name,meeting
vns-ny-0002,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",my friend rosemary,ade58ad3-e221-4394-8b15-17624cb9d2a9,relationship,type,friend
eqc-indiana-150,What do you plan on doing?,going to the doctor,adec9c1b-5d9e-4015-8e5d-82d697b38b43,place,intent,will_visit
eqc-indiana-150,What do you plan on doing?,going to the doctor,adec9c1b-5d9e-4015-8e5d-82d697b38b43,activity,type,activity
eqc-indiana-150,What do you plan on doing?,going to the doctor,adec9c1b-5d9e-4015-8e5d-82d697b38b43,activity,name,doctor
indy-cali-012,What did you end up doing out there?,i went to the store.,ae01ddf7-9260-448f-a97b-ec15e2f10db2,place,intent,visited
indy-cali-012,What did you end up doing out there?,i went to the store.,ae01ddf7-9260-448f-a97b-ec15e2f10db2,place,name,shopping center
ymow-michigan-0012,"Here are some different types of hobbies. Pick any category here, to search for your hobby.  you can also simply tell me what your hobby is.",and going for long walks,ae1e0a02-65fe-4ee6-98cc-58d89e6ae5c9,place,intent,will_visit
ymow-michigan-0012,"Here are some different types of hobbies. Pick any category here, to search for your hobby.  you can also simply tell me what your hobby is.",and going for long walks,ae1e0a02-65fe-4ee6-98cc-58d89e6ae5c9,activity,type,activity
ymow-michigan-0012,"Here are some different types of hobbies. Pick any category here, to search for your hobby.  you can also simply tell me what your hobby is.",and going for long walks,ae1e0a02-65fe-4ee6-98cc-58d89e6ae5c9,activity,name,walking
nysofa-livingston-0078,"Just checking in. Since you told me you felt sick, I've wanted to catch up. So, are you feeling better?",i'm watching tv right now,ae1fad7d-8769-4e72-b4a2-ecd451d45ccd,activity,type,activity
nysofa-livingston-0078,"Just checking in. Since you told me you felt sick, I've wanted to catch up. So, are you feeling better?",i'm watching tv right now,ae1fad7d-8769-4e72-b4a2-ecd451d45ccd,activity,name,watching_tv
eqc-texas-002,,i'm going to my son's and won't be back until friday,ae23397a-ab1f-4429-92ce-dfd7695cc9ee,place,intent,will_visit
nysofa-oneida-0322,,i like chicken,ae2b55c6-7d68-488d-8d79-d2c0e1f422b4,favorite,type,dish
nysofa-oneida-0322,,i like chicken,ae2b55c6-7d68-488d-8d79-d2c0e1f422b4,favorite,name,chicken
ga-mass-0150,,i'm going for a walk,ae2d9c53-80e8-4ec2-ba72-aa48dffcdfb8,place,intent,will_visit
ga-mass-0150,,i'm going for a walk,ae2d9c53-80e8-4ec2-ba72-aa48dffcdfb8,activity,type,activity
ga-mass-0150,,i'm going for a walk,ae2d9c53-80e8-4ec2-ba72-aa48dffcdfb8,activity,name,walking
ga-penn-0186,,i'm off to the doctor's today so i'll talk to you later,ae39be91-9dec-4ae8-ac86-dfa234faa8ba,place,intent,will_visit
ga-penn-0186,,i'm off to the doctor's today so i'll talk to you later,ae39be91-9dec-4ae8-ac86-dfa234faa8ba,activity,type,activity
ga-penn-0186,,i'm off to the doctor's today so i'll talk to you later,ae39be91-9dec-4ae8-ac86-dfa234faa8ba,activity,name,doctor
ga-maryland-0138,,do i'm now going to tai chi class so i won't be back for an hour,ae3ca42f-fd37-42f9-90b3-5dd37b69a49d,activity,type,hobbies
ga-maryland-0138,,do i'm now going to tai chi class so i won't be back for an hour,ae3ca42f-fd37-42f9-90b3-5dd37b69a49d,activity,name,tai chi
ir-vip-009,Do you have anything planned for tomorrow?,and the bicycle,ae3ea631-9c8d-4ba6-bd58-4d7dababddc4,activity,type,physical_activity
ir-vip-009,Do you have anything planned for tomorrow?,and the bicycle,ae3ea631-9c8d-4ba6-bd58-4d7dababddc4,activity,name,cycling
nysofa-broome-0043,is now a good time?,no not right now i'm watching the news,ae432530-5746-445a-9bea-cb09a192152d,activity,type,activity
nysofa-broome-0043,is now a good time?,no not right now i'm watching the news,ae432530-5746-445a-9bea-cb09a192152d,activity,name,watching_tv
ga-florida-0182,"Did you do any cooking,all kinds in the past week?",my hobby is embroidery,ae59ed27-7520-4424-996e-6a1a1a3bbd72,activity,type,hobbies
ga-florida-0182,"Did you do any cooking,all kinds in the past week?",my hobby is embroidery,ae59ed27-7520-4424-996e-6a1a1a3bbd72,activity,name,embroidery
nysofa-delaware-0198,,i'm going to church now,ae5d5b74-9c6f-496c-8290-ba834f20fa12,place,intent,will_visit
nysofa-delaware-0198,,i'm going to church now,ae5d5b74-9c6f-496c-8290-ba834f20fa12,place,name,church
nysofa-greene-0101,,i've been walking,ae61c031-ec6e-4f44-ba3d-138373d876e6,activity,type,physical_activity
nysofa-greene-0101,,i've been walking,ae61c031-ec6e-4f44-ba3d-138373d876e6,activity,name,walking
eqc-florida-089,You’re leaving me here? Wait! Just kidding. Where are you going?,i'm going to the zoo,ae74bf04-8527-4f2f-8778-221075d0f143,place,intent,will_visit
ga-mass-0150,Are you going on an adventure? Where are you off to?,just a walk around the yard,ae7b06f8-01d7-4ecc-960a-50afaa86dd86,place,intent,will_visit
ga-mass-0150,Are you going on an adventure? Where are you off to?,just a walk around the yard,ae7b06f8-01d7-4ecc-960a-50afaa86dd86,activity,type,activity
ga-mass-0150,Are you going on an adventure? Where are you off to?,just a walk around the yard,ae7b06f8-01d7-4ecc-960a-50afaa86dd86,activity,name,walking
opt-support-yifah2,Do you have a few minutes?,a hobby out of bird watching,ae7b9f62-f545-4e22-9622-d4f89366dfe8,activity,type,hobbies
opt-support-yifah2,Do you have a few minutes?,a hobby out of bird watching,ae7b9f62-f545-4e22-9622-d4f89366dfe8,activity,name,bird watching
nysofa-nyc-0034,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",my friend ali,ae865184-4d2e-4182-8539-32a4a0ae8581,relationship,type,friend
nysofa-nyc-0034,,i'm going for a walk,ae93a8d5-24fd-4335-8ac3-75bf31c6c650,place,intent,will_visit
nysofa-nyc-0034,,i'm going for a walk,ae93a8d5-24fd-4335-8ac3-75bf31c6c650,activity,type,activity
nysofa-nyc-0034,,i'm going for a walk,ae93a8d5-24fd-4335-8ac3-75bf31c6c650,activity,name,walking
nysofa-nyc-0034,Got any plans today?,going to the doctor,aeac391e-c79d-4c90-aac0-6b5615c118ef,place,intent,will_visit
nysofa-nyc-0034,Got any plans today?,going to the doctor,aeac391e-c79d-4c90-aac0-6b5615c118ef,activity,type,activity
nysofa-nyc-0034,Got any plans today?,going to the doctor,aeac391e-c79d-4c90-aac0-6b5615c118ef,activity,name,doctor
nysofa-lewis-0275,,is she coming on tour,aebb52a5-2064-459e-8ed1-65de814ce15e,activity,type,activity
nysofa-lewis-0275,,is she coming on tour,aebb52a5-2064-459e-8ed1-65de814ce15e,activity,name,trip
ga-iowa-0116,I'd love to spend some time together! Wanna do something with me?,not now we're watching the cubs game we'll have to do this tomorrow okay,aebe97e3-6f38-4a51-a072-21e61c1427de,activity,type,activity
ga-iowa-0116,I'd love to spend some time together! Wanna do something with me?,not now we're watching the cubs game we'll have to do this tomorrow okay,aebe97e3-6f38-4a51-a072-21e61c1427de,activity,name,watching_tv
fd-mass-030,Wanna play a game with me?,and right now other cities and states are also weighing the possibility of reparation so today's the store,aec423d5-c17d-44fd-b92c-3fc26cef093b,place,intent,will_visit
nysofa-greene-0101,,losing their scholarships by their daughter,aec593fe-1073-4545-b215-14c0b759bb2d,relationship,type,daughter
nysofa-nyc-0018,,send video to my sister daisy,aecb69cd-48d6-491f-923a-2575171e018e,relationship,type,sister
ga-texas-0124,I've got a tricky trivia question just for you. Wanna try?,i came up with this idea back in 2019 2018 when i was modeling in singapore i was traveling all around asia a different marvin placement and i like to take selfies in the jam to attract my progress and i always have to carry one of these tripods but they don't stick to glass and about all the dreams have,aecb9668-0294-49c4-8562-6bf8ec2edc70,place,intent,will_visit
ga-texas-0124,I've got a tricky trivia question just for you. Wanna try?,i came up with this idea back in 2019 2018 when i was modeling in singapore i was traveling all around asia a different marvin placement and i like to take selfies in the jam to attract my progress and i always have to carry one of these tripods but they don't stick to glass and about all the dreams have,aecb9668-0294-49c4-8562-6bf8ec2edc70,place,name,Singapore
nysofa-oneida-0197,,i'm going to go fix our breakfast now,aee05c8c-490f-4419-9feb-25741f765dae,place,intent,will_visit
nysofa-oneida-0197,,i'm going to go fix our breakfast now,aee05c8c-490f-4419-9feb-25741f765dae,place,name,breakfast
nysofa-oneida-0197,,i'm going to go fix our breakfast now,aee05c8c-490f-4419-9feb-25741f765dae,activity,type,meal
nysofa-oneida-0197,,i'm going to go fix our breakfast now,aee05c8c-490f-4419-9feb-25741f765dae,activity,name,breakfast
nysofa-delaware-0305,,i'm back from the store in the hospital,aee6612a-e96f-4b77-8faf-d0f3d6d47a95,place,intent,visited
nysofa-delaware-0305,,i'm back from the store in the hospital,aee6612a-e96f-4b77-8faf-d0f3d6d47a95,place,name,shopping center
indy-cali-019,Leaving So soon? Where are you going?,i have to go to lunch so i'm fixing to walk out the door right now in about 2 minutes,aeeaa417-9a44-4578-b606-d36a0cb35b22,place,intent,will_visit
indy-cali-019,Leaving So soon? Where are you going?,i have to go to lunch so i'm fixing to walk out the door right now in about 2 minutes,aeeaa417-9a44-4578-b606-d36a0cb35b22,place,name,lunch
indy-cali-019,Leaving So soon? Where are you going?,i have to go to lunch so i'm fixing to walk out the door right now in about 2 minutes,aeeaa417-9a44-4578-b606-d36a0cb35b22,activity,type,meal
indy-cali-019,Leaving So soon? Where are you going?,i have to go to lunch so i'm fixing to walk out the door right now in about 2 minutes,aeeaa417-9a44-4578-b606-d36a0cb35b22,activity,name,lunch
indy-cali-019,Leaving So soon? Where are you going?,i have to go to lunch so i'm fixing to walk out the door right now in about 2 minutes,aeeaa417-9a44-4578-b606-d36a0cb35b22,activity,type,activity
indy-cali-019,Leaving So soon? Where are you going?,i have to go to lunch so i'm fixing to walk out the door right now in about 2 minutes,aeeaa417-9a44-4578-b606-d36a0cb35b22,activity,name,walking
nysofa-genesee-0349,I just got to hear all about it. What were you up to?,nothing much just took a little walk,aeebb826-17fa-4a85-8fce-cb9387337151,place,intent,visited
nysofa-genesee-0349,I just got to hear all about it. What were you up to?,nothing much just took a little walk,aeebb826-17fa-4a85-8fce-cb9387337151,activity,type,activity
nysofa-genesee-0349,I just got to hear all about it. What were you up to?,nothing much just took a little walk,aeebb826-17fa-4a85-8fce-cb9387337151,activity,name,walking
eqc-indiana-151,,lats workout,aef77054-2fcc-4b9a-8ba4-73f43b2a8ea8,activity,type,physical_activity
eqc-indiana-151,,lats workout,aef77054-2fcc-4b9a-8ba4-73f43b2a8ea8,activity,name,exercising
eqc-ohio-307,Hope you are ready to get more relaxed with a stress reduction exercise. Shall we do one now?,who made his victims making breakfast before he killed them,af0334d3-290b-4fab-bd8e-bf6916246ea9,activity,type,activity
eqc-ohio-307,Hope you are ready to get more relaxed with a stress reduction exercise. Shall we do one now?,who made his victims making breakfast before he killed them,af0334d3-290b-4fab-bd8e-bf6916246ea9,activity,name,cooking
eqc-ohio-109,,i'm going to the grocery store,af109a10-e2bc-45f3-8216-3b900141b5f8,place,intent,will_visit
eqc-ohio-109,,i'm going to the grocery store,af109a10-e2bc-45f3-8216-3b900141b5f8,place,name,grocery store
nysofa-dutchess-0283,Did you say that you are leaving?,yes i'm going going to work,af1cc19a-e8c5-4aab-a05d-f3565e5b97de,place,intent,will_visit
nysofa-dutchess-0283,Did you say that you are leaving?,yes i'm going going to work,af1cc19a-e8c5-4aab-a05d-f3565e5b97de,activity,type,activity
nysofa-dutchess-0283,Did you say that you are leaving?,yes i'm going going to work,af1cc19a-e8c5-4aab-a05d-f3565e5b97de,activity,name,work
nysofa-nyc-0059,Got anything important planned tomorrow?,another doctor's appointment,af2227d7-17be-47b0-94f0-ffce4fe8215b,place,intent,visited
nysofa-nyc-0059,Got anything important planned tomorrow?,another doctor's appointment,af2227d7-17be-47b0-94f0-ffce4fe8215b,activity,type,activity
nysofa-nyc-0059,Got anything important planned tomorrow?,another doctor's appointment,af2227d7-17be-47b0-94f0-ffce4fe8215b,activity,name,meeting
nysofa-niagara-0207,Um... Yes?,i would like you to meet my friend connie,af316eb5-942b-4fac-9670-249e37a54def,activity,type,activity
nysofa-niagara-0207,Um... Yes?,i would like you to meet my friend connie,af316eb5-942b-4fac-9670-249e37a54def,activity,name,meeting
nysofa-niagara-0207,Um... Yes?,i would like you to meet my friend connie,af316eb5-942b-4fac-9670-249e37a54def,relationship,type,friend
ir-vip-070,What did you do out there?,i went shopping,af3258b4-fef8-4002-9264-4699386f8cc4,place,intent,visited
ir-vip-070,What did you do out there?,i went shopping,af3258b4-fef8-4002-9264-4699386f8cc4,activity,type,activity
ir-vip-070,What did you do out there?,i went shopping,af3258b4-fef8-4002-9264-4699386f8cc4,activity,name,shopping
ir-dev-168,,the daughter is 17 and her mom is 102,af33d6e3-8c85-4ac7-bb36-78b2686526b0,relationship,type,daughter
nysofa-lewis-0013,Would you like to listen some holiday music with me?,i've got the tv on,af407aae-8775-4bf3-acc6-29ed20f73ab4,activity,type,activity
nysofa-lewis-0013,Would you like to listen some holiday music with me?,i've got the tv on,af407aae-8775-4bf3-acc6-29ed20f73ab4,activity,name,watching_tv
nysofa-nyc-0090,"So, how are you feeling right now?",let's go to work,af40e41f-5eea-4fe3-9180-a5ea9bc92ce5,place,intent,will_visit
nysofa-nyc-0090,"So, how are you feeling right now?",let's go to work,af40e41f-5eea-4fe3-9180-a5ea9bc92ce5,activity,type,activity
nysofa-nyc-0090,"So, how are you feeling right now?",let's go to work,af40e41f-5eea-4fe3-9180-a5ea9bc92ce5,activity,name,work
indy-texas-025,tell me all about your day. How's it going so far?,working in the garden,af5a7d7d-4571-47a1-bb15-ac8d6fb3ece6,activity,type,hobbies
indy-texas-025,tell me all about your day. How's it going so far?,working in the garden,af5a7d7d-4571-47a1-bb15-ac8d6fb3ece6,activity,name,gardening
ga-florida-0129,,a very good breakfast,af5d3922-7b08-42de-97ef-8415f485864c,favorite,type,dish
ga-florida-0129,,a very good breakfast,af5d3922-7b08-42de-97ef-8415f485864c,favorite,name,breakfast
nysofa-dutchess-0296,could you repeat that?,can we play mahjong,af6309c3-f420-4438-b83d-16b84cb3cc72,activity,type,hobbies
nysofa-dutchess-0296,could you repeat that?,can we play mahjong,af6309c3-f420-4438-b83d-16b84cb3cc72,activity,name,mahjong
nysofa-niagara-0207,I'm in the mood to bring some trivia back into our routine. Are you up to play?,going to grit my teeth and bear,af6c86cc-c508-406b-994a-c178f05a76de,place,intent,will_visit
nysofa-niagara-0207,I'm in the mood to bring some trivia back into our routine. Are you up to play?,going to grit my teeth and bear,af6c86cc-c508-406b-994a-c178f05a76de,place,people,teeth
ga-tenn-0211,,i was gardening today,af7858f3-b111-4587-b89e-5a4b642cff20,activity,type,hobbies
ga-tenn-0211,,i was gardening today,af7858f3-b111-4587-b89e-5a4b642cff20,activity,name,gardening
eqc-arizona-302,Want to try a smiling exercise?,did i ask my doctor about 2,af8e85e0-399c-4b56-bdae-bfd3250c2324,activity,type,activity
eqc-arizona-302,Want to try a smiling exercise?,did i ask my doctor about 2,af8e85e0-399c-4b56-bdae-bfd3250c2324,activity,name,doctor
ga-ny-0147,"Sorry, wanna try a short breathing exercise?",making dinner,afaf5005-1718-4d6c-8536-c71338c4def0,activity,type,activity
ga-ny-0147,"Sorry, wanna try a short breathing exercise?",making dinner,afaf5005-1718-4d6c-8536-c71338c4def0,activity,name,cooking
vns-ny-0002,Do you have anything special planned for today?,yes i have to go grocery shopping,afb09738-c8e9-4bf0-888a-91c6c9874c10,place,intent,will_visit
vns-ny-0002,Do you have anything special planned for today?,yes i have to go grocery shopping,afb09738-c8e9-4bf0-888a-91c6c9874c10,activity,type,activity
vns-ny-0002,Do you have anything special planned for today?,yes i have to go grocery shopping,afb09738-c8e9-4bf0-888a-91c6c9874c10,activity,name,shopping
nysofa-westchester-0023,let's give it another go. What did you say?,pasta and sauce for supper,afbfb541-0c44-49ec-b900-47eac8139285,activity,type,activity
nysofa-westchester-0023,let's give it another go. What did you say?,pasta and sauce for supper,afbfb541-0c44-49ec-b900-47eac8139285,activity,name,cooking
nysofa-westchester-0022,,passed away like my husband,afd18923-21fb-4600-95fe-843013638ba2,relationship,type,husband
nysofa-washington-0327,"Here are some different types of hobbies. Pick any category here, to search for your hobby.  you can also simply tell me what your hobby is.",my hobby is i love to sing,afd6fd76-30eb-4d61-aea3-4304f0ead39e,activity,type,hobbies
nysofa-washington-0327,"Here are some different types of hobbies. Pick any category here, to search for your hobby.  you can also simply tell me what your hobby is.",my hobby is i love to sing,afd6fd76-30eb-4d61-aea3-4304f0ead39e,activity,name,singing
nysofa-westchester-0023,,there goes my son hello,afe23d65-5ac8-4355-99d0-92847603e5bc,relationship,type,son
nysofa-monroe-0185,"Where did you end up going <say-as interpret-as=""name"">Betty</say-as>?",i went to church,afeaa202-a8fc-4309-8986-904e513e8314,place,intent,visited
nysofa-monroe-0185,"Where did you end up going <say-as interpret-as=""name"">Betty</say-as>?",i went to church,afeaa202-a8fc-4309-8986-904e513e8314,place,name,church
broward-florida-0013,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",my grandson,affe39f1-0efa-472a-a513-3c1fdb7b5c5c,relationship,type,grandson
nysofa-dutchess-0260,Um... Yes?,my dentist is just down the block so i don't have to drive i can walk,b00349c4-84f8-4360-8d59-94961c7b3de3,place,intent,will_visit
nysofa-dutchess-0260,Um... Yes?,my dentist is just down the block so i don't have to drive i can walk,b00349c4-84f8-4360-8d59-94961c7b3de3,activity,type,activity
nysofa-dutchess-0260,Um... Yes?,my dentist is just down the block so i don't have to drive i can walk,b00349c4-84f8-4360-8d59-94961c7b3de3,activity,name,walking
eqc-ny-003,Is there anything special planned for today?,going shopping,b0076f98-6904-44c6-b33c-f7b877c48672,place,intent,will_visit
eqc-ny-003,Is there anything special planned for today?,going shopping,b0076f98-6904-44c6-b33c-f7b877c48672,activity,type,activity
eqc-ny-003,Is there anything special planned for today?,going shopping,b0076f98-6904-44c6-b33c-f7b877c48672,activity,name,shopping
ga-penn-0186,,just got back from my 3 mile walk,b02010d3-1ee9-468d-8d62-e6785d606faa,place,intent,visited
ga-penn-0186,,just got back from my 3 mile walk,b02010d3-1ee9-468d-8d62-e6785d606faa,activity,type,activity
ga-penn-0186,,just got back from my 3 mile walk,b02010d3-1ee9-468d-8d62-e6785d606faa,activity,name,walking
ga-southcarolina-0095,Was today a good day?,directions to mall of america,b0268d7e-f271-4efa-b9a3-d228f0538a07,place,intent,visited
ga-southcarolina-0095,Was today a good day?,directions to mall of america,b0268d7e-f271-4efa-b9a3-d228f0538a07,place,name,shopping center
nysofa-oswego-0053,"It would be so much fun to enjoy it in a cozy little cafe. Which city do you feel like visiting? Vienna, Havana, or Cairo?",she was still recovering i can i pick one of these,b034ef49-c6c5-4a42-b136-bb3215c7dc8a,place,intent,visited
nysofa-oswego-0053,"It would be so much fun to enjoy it in a cozy little cafe. Which city do you feel like visiting? Vienna, Havana, or Cairo?",she was still recovering i can i pick one of these,b034ef49-c6c5-4a42-b136-bb3215c7dc8a,place,name,Of
fd-mass-004,,my ass home so it's been in the family,b0392fc8-bf8f-47be-a703-f12ae95b7f7a,relationship,type,family
fd-mass-004,,my ass home so it's been in the family,b0392fc8-bf8f-47be-a703-f12ae95b7f7a,place,intent,visited
fd-mass-004,,my ass home so it's been in the family,b0392fc8-bf8f-47be-a703-f12ae95b7f7a,place,people,family
ga-mass-0108,,are you going to walk tomorrow,b05b3d0e-9c08-45e9-82f0-c48c52227ca3,activity,type,hobbies
ga-mass-0108,,are you going to walk tomorrow,b05b3d0e-9c08-45e9-82f0-c48c52227ca3,activity,name,walk
ga-missouri-0013,How about we spend some time together?,i'm going for a walk,b05d0d34-c272-4b5d-b987-d0704a6e5934,place,intent,will_visit
ga-missouri-0013,How about we spend some time together?,i'm going for a walk,b05d0d34-c272-4b5d-b987-d0704a6e5934,activity,type,activity
ga-missouri-0013,How about we spend some time together?,i'm going for a walk,b05d0d34-c272-4b5d-b987-d0704a6e5934,activity,name,walking
ir-temp-2220579,,hello to my friend francis,b05e0351-1895-4a2c-a882-114628215ffc,relationship,type,friend
nysofa-suffolk-0031,Would you like to try a smiling exercise?,oh my god i would get blood i can't take her life to lunch for sister rose jordan,b0690325-5987-4f8d-b26f-a203e128764d,relationship,type,sister
nysofa-suffolk-0031,Would you like to try a smiling exercise?,oh my god i would get blood i can't take her life to lunch for sister rose jordan,b0690325-5987-4f8d-b26f-a203e128764d,place,intent,will_visit
nysofa-suffolk-0031,Would you like to try a smiling exercise?,oh my god i would get blood i can't take her life to lunch for sister rose jordan,b0690325-5987-4f8d-b26f-a203e128764d,place,people,sister
nysofa-tompkins-0238,,i've got to get ready to go to the store now so i'm going to have to let you go for a while,b07cf5ef-1bf0-44e7-8baa-eba758fa4c14,place,intent,will_visit
eqc-florida-192,,football i,b08eaf6d-de46-4ecf-bbd8-6f71086fc4b0,favorite,type,sport
eqc-florida-192,,football i,b08eaf6d-de46-4ecf-bbd8-6f71086fc4b0,favorite,name,football
ir-dev-dafnap,,let's take a road trip,b09046b8-a831-47a0-b055-61659dd17c69,activity,type,hobbies
ir-dev-dafnap,,let's take a road trip,b09046b8-a831-47a0-b055-61659dd17c69,activity,name,road trippin'
ga-mass-0091,"What is the name of the peninsula containing Spain and Portugal?. Iberian Peninsula, European Peninsula, or Peloponnesian Peninsula",tell a fishing apulia,b09b9529-525b-4860-9938-62d8fc18ad20,place,intent,will_visit
ga-mass-0091,"What is the name of the peninsula containing Spain and Portugal?. Iberian Peninsula, European Peninsula, or Peloponnesian Peninsula",tell a fishing apulia,b09b9529-525b-4860-9938-62d8fc18ad20,place,name,fishing
ga-mass-0091,"What is the name of the peninsula containing Spain and Portugal?. Iberian Peninsula, European Peninsula, or Peloponnesian Peninsula",tell a fishing apulia,b09b9529-525b-4860-9938-62d8fc18ad20,activity,type,hobbies
ga-mass-0091,"What is the name of the peninsula containing Spain and Portugal?. Iberian Peninsula, European Peninsula, or Peloponnesian Peninsula",tell a fishing apulia,b09b9529-525b-4860-9938-62d8fc18ad20,activity,name,fishing
eqc-florida-243,"Next up is another oil painting from 1880, this time by Claude Monet. It's called Jerusalem Artichoke. Look closely.What does it remind you of?",beautiful flowers sunflowers,b0a3f5f3-4801-4b68-aa85-9262354a5d11,favorite,type,flower
eqc-florida-243,"Next up is another oil painting from 1880, this time by Claude Monet. It's called Jerusalem Artichoke. Look closely.What does it remind you of?",beautiful flowers sunflowers,b0a3f5f3-4801-4b68-aa85-9262354a5d11,favorite,name,Sunflower
ga-georgia-0070,"So, it's been a while since we had a chance to play trivia together. the last game was fun, and ended with 3 correct answers. Shall we pick it up?",i'm happy tomorrow at alicia keys,b0aaf6fb-1d4c-4508-8b19-86cfef8796c5,place,intent,will_visit
nysofa-nyc-0038,"Wonderful, what’s on the agenda today?",going to the doctor,b0b5401d-fc36-45a4-864a-1ef4e933681c,place,intent,will_visit
nysofa-nyc-0038,"Wonderful, what’s on the agenda today?",going to the doctor,b0b5401d-fc36-45a4-864a-1ef4e933681c,activity,type,activity
nysofa-nyc-0038,"Wonderful, what’s on the agenda today?",going to the doctor,b0b5401d-fc36-45a4-864a-1ef4e933681c,activity,name,doctor
nysofa-nyc-0087,I'd like to share something with you. Is now a good time?,hopefully watching the news then i realized i had to finish over in this corner,b0bd0cb2-c814-42d2-b3a4-38b92489ad54,activity,type,activity
nysofa-nyc-0087,I'd like to share something with you. Is now a good time?,hopefully watching the news then i realized i had to finish over in this corner,b0bd0cb2-c814-42d2-b3a4-38b92489ad54,activity,name,watching_tv
ga-cali-0220,,i like to do my gardening every week,b0bd75dc-627b-43cb-aa72-6ad9aea8db8c,activity,type,hobbies
ga-cali-0220,,i like to do my gardening every week,b0bd75dc-627b-43cb-aa72-6ad9aea8db8c,activity,name,gardening
nysofa-nyc-0034,,i'm going for a walk,b0d7d13d-fd13-4fe1-ad97-e2867682b985,place,intent,will_visit
nysofa-nyc-0034,,i'm going for a walk,b0d7d13d-fd13-4fe1-ad97-e2867682b985,activity,type,activity
nysofa-nyc-0034,,i'm going for a walk,b0d7d13d-fd13-4fe1-ad97-e2867682b985,activity,name,walking
broward-florida-0036,What should we do next?,now i have to go to the day of my foot doctor today,b0d97e67-e24d-4483-ae22-80568b91f4fa,place,intent,will_visit
broward-florida-0036,What should we do next?,now i have to go to the day of my foot doctor today,b0d97e67-e24d-4483-ae22-80568b91f4fa,activity,type,activity
