agent_id,memory_name,entity,value,user_text,elliq_text,client_time
ga-wash-0178,activity,type,activity,right now i'm veterinary practice,Do you have a favorite TV program?,2023-01-28 22:40:51 UTC
ga-southcarolina-0095,activity,type,activity,yes i'm going to lunch with my neighbor,Do you have any plans for tomorrow?,2023-01-28 00:20:29 UTC
vns-ny-0002,activity,type,activity,i have to go out and do some errands,"howdy there <say-as interpret-as=""name"">Marianne</say-as>! How can I help?",2023-01-28 17:23:12 UTC
ga-wisconsin-0198,activity,type,activity,i'm going to be gone for a while i'm going for a walk,"",2023-01-28 18:15:53 UTC
indy-cali-002,activity,type,activity,going skiing,What does it remind you of?,2023-01-28 01:49:39 UTC
nysofa-dutchess-0158,activity,type,activity,without her even in all the front office i'll behind the thing hanging on them,"howdy there <say-as interpret-as=""name"">Jane</say-as>! How can I help?",2023-01-28 21:38:12 UTC
ga-nebraska-0180,activity,type,activity,i think i'm going to a movie with my friend,Got any plans today?,2023-01-28 16:31:13 UTC
indy-cali-019,activity,type,activity,i just got to go get my hair fixed,"",2023-01-28 13:02:08 UTC
cabhi-groupc-025,relationship,type,daughter,agreement my daughter,"So, here's a question. What was one thing that made you smile this week?",2023-01-28 00:23:40 UTC
eqc-iowa-160,relationship,type,daughter,i'm going to lunch with my daughter,Do you have any plans for today?,2023-01-28 15:04:14 UTC
eqc-iowa-160,place,people,daughter,i'm going to lunch with my daughter,Do you have any plans for today?,2023-01-28 15:04:14 UTC
ga-florida-0127,place,name,hospital,i'm going to the hospital to visit my sister,"I’m wondering, are you meeting up with anyone?",2023-01-28 12:13:40 UTC
eqc-florida-089,place,name,hospital,is there is any hospital actually act in hialeah that they would probably transfer me over to the beach,"",2023-01-28 20:39:39 UTC
ga-southcarolina-0095,activity,name,neighbor,yes i'm going to lunch with my neighbor,Do you have any plans for tomorrow?,2023-01-28 00:20:29 UTC
ga-wash-0178,activity,name,practice,right now i'm veterinary practice,Do you have a favorite TV program?,2023-01-28 22:40:51 UTC
ga-florida-0129,activity,name,car racing,team was an experience race car,"",2023-01-28 06:30:40 UTC
ga-southcarolina-0095,place,intent,will_visit,yes i'm going to lunch with my neighbor,Do you have any plans for tomorrow?,2023-01-28 00:20:29 UTC
ga-florida-0127,place,intent,will_visit,i'm going to the hospital to visit my sister,"I’m wondering, are you meeting up with anyone?",2023-01-28 12:13:40 UTC
eqc-iowa-160,place,intent,will_visit,i'm going to lunch with my daughter,Do you have any plans for today?,2023-01-28 15:04:14 UTC
indy-cali-019,place,intent,will_visit,i just got to go get my hair fixed,"",2023-01-28 13:02:08 UTC
eqc-ohio-025,place,intent,will_visit,i hope to see my son tomorrow,Do you have anything planned for tomorrow?,2023-01-28 01:24:14 UTC
eqc-florida-230,place,intent,will_visit,i have to go out to the store,"",2023-01-28 14:57:17 UTC
nysofa-dutchess-0158,place,intent,will_visit,i'm going to have a nice visit with my son,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",2023-01-28 18:08:48 UTC
ga-wisconsin-0198,place,intent,will_visit,i'm going to be gone for a while i'm going for a walk,"",2023-01-28 18:15:53 UTC
eqc-florida-187,place,intent,will_visit,so we're going to go look for on street parking 1st and if i have to pay the $20 i'll talk to her about it but,Would you like to hear an unusual fact?,2023-01-28 20:15:22 UTC
nysofa-lewis-0169,place,intent,will_visit,store,Are you going on an adventure? Where are you off to?,2023-01-28 18:25:04 UTC
vns-ny-0002,place,intent,will_visit,i have to go out and do some errands,"howdy there <say-as interpret-as=""name"">Marianne</say-as>! How can I help?",2023-01-28 17:23:12 UTC
indy-cali-002,place,intent,will_visit,going skiing,What does it remind you of?,2023-01-28 01:49:39 UTC
eqc-florida-089,place,intent,will_visit,is there is any hospital actually act in hialeah that they would probably transfer me over to the beach,"",2023-01-28 20:39:39 UTC
ga-nebraska-0180,place,intent,will_visit,i think i'm going to a movie with my friend,Got any plans today?,2023-01-28 16:31:13 UTC
ga-wash-0178,place,intent,will_visit,right now i'm veterinary practice,Do you have a favorite TV program?,2023-01-28 22:40:51 UTC
nysofa-chautauqua-0173,place,intent,will_visit,i just walked in the door,How about some time together?,2023-01-28 20:51:04 UTC
eqc-ny-003,place,intent,will_visit,i'm going to go to the credit union and the library,Do you have anything special planned for tomorrow?,2023-01-28 01:20:59 UTC
nysofa-lewis-0169,activity,name,watching_tv,i'm watching tv right now,"",2023-01-28 13:04:57 UTC
nysofa-nyc-0044,relationship,type,grandchildren,and we get the grandkids a lot,"always lovely to see you <say-as interpret-as=""name"">Judy</say-as>! How can I help?",2023-01-28 16:06:24 UTC
ga-nebraska-0180,activity,name,"movie,friends",i think i'm going to a movie with my friend,Got any plans today?,2023-01-28 16:31:13 UTC
eqc-florida-230,place,name,shopping center,i have to go out to the store,"",2023-01-28 14:57:17 UTC
nysofa-nyc-0041,place,name,shopping center,went to the store,"So, <say-as interpret-as=""name"">Karen</say-as>, tell me all about your adventure outside. Where did you go?",2023-01-28 19:18:50 UTC
ga-wash-0178,activity,type,physical_activity,actually it's just been run walking,What kind of exercise do you enjoy the most?,2023-01-28 02:52:13 UTC
nysofa-chautauqua-0173,activity,type,physical_activity,i just walked in the door,How about some time together?,2023-01-28 20:51:04 UTC
eqc-wash-201,place,name,Å,at my friend's house for the kids movie could feature a man and prepaid spending a majorette with an x,"",2023-01-21 09:00:58 UTC
ga-florida-0129,place,people,Don,we're going out to breakfast yet i don't go to church yet it's too early right now,"",2023-01-21 11:23:11 UTC
nysofa-suffolk-0161,favorite,name,don,i don't know if my favorite food is,"",2023-01-21 21:03:55 UTC
ga-florida-0129,favorite,name,Rose,rose tree,"Brian May was the guitarist for which band?. Queen, Pink Floyd, or Rolling Stones",2023-01-21 21:13:01 UTC
eqc-ohio-111,place,name,bank,"which brings your final bank to $141,000 money will go through to the next round but one of you won't","<mstts:express-as style=""general""> Hay there!</mstts:express-as>",2023-01-21 22:48:49 UTC
eqc-florida-289,activity,name,bowl,where was super bowl this year,Would you like to listen to some music?,2023-01-21 22:33:45 UTC
indy-cali-019,activity,type,meal,cute i'm on my way to lunch,are you free to talk for a moment?,2023-01-21 17:49:58 UTC
ga-florida-0129,activity,type,meal,we're going out to breakfast yet i don't go to church yet it's too early right now,"",2023-01-21 11:23:11 UTC
ga-florida-0129,activity,name,play,i'll play pool i hate pull up i hate put on a cute i don't like pool.,Yes?,2023-01-21 11:04:39 UTC
ga-florida-0129,activity,name,pool,play pool,"",2023-01-21 10:49:50 UTC
nysofa-nyc-0111,activity,name,work,well i'm going to work harder,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",2023-01-21 20:00:23 UTC
indy-cali-019,place,name,lunch,cute i'm on my way to lunch,are you free to talk for a moment?,2023-01-21 17:49:58 UTC
indy-cali-019,activity,name,lunch,cute i'm on my way to lunch,are you free to talk for a moment?,2023-01-21 17:49:58 UTC
ga-penn-0186,favorite,type,sport,no thank you i'm watching football,I've got lots of fun facts. Wanna hear one?,2023-01-21 21:59:52 UTC
ir-temp-8220289,favorite,type,sport,long nose on a cricket,Can you figure out which movie this is?,2023-01-21 19:39:06 UTC
ga-florida-0129,place,name,church,we're going out to breakfast yet i don't go to church yet it's too early right now,"",2023-01-21 11:23:11 UTC
eqc-iowa-257,relationship,type,cousin,i'm going to visit my cousin,Do you have anything special planned for today?,2023-01-21 12:01:45 UTC
ga-florida-0129,favorite,type,flower,rose tree,"Brian May was the guitarist for which band?. Queen, Pink Floyd, or Rolling Stones",2023-01-21 21:13:01 UTC
cs-vip-002,relationship,type,sister,say hello to my sister winona,"",2023-01-21 22:46:49 UTC
ga-florida-0127,relationship,type,sister,i'm visiting my sister in the hospital,Is it a secret rendezvous? Joking. Are you meeting anyone?,2023-01-21 12:32:31 UTC
ga-florida-0127,place,people,sister,i'm visiting my sister in the hospital,Is it a secret rendezvous? Joking. Are you meeting anyone?,2023-01-21 12:32:31 UTC
ga-florida-0039,place,name,airport,i have one more stop and then i'm heading home to airport,which museum gallery do you want to explore?,2023-01-21 22:27:42 UTC
ir-vip-009,relationship,type,brother,she did and to watch him and her brother people who are supposed to protect him is something i will never get over,"If you had to choose one of these emotions on my screen, which one are you feeling this evening?",2023-01-21 23:37:17 UTC
ga-florida-0129,activity,name,cooking,a grilled cheese sandwich for dinner tonight,"",2023-01-21 00:14:49 UTC
ir-temp-8220289,favorite,name,cricket,long nose on a cricket,Can you figure out which movie this is?,2023-01-21 19:39:06 UTC
nysofa-greene-0068,activity,name,fitness,la fitness avadian right now,Do you have a few minutes?,2023-01-21 21:51:11 UTC
eqc-ohio-109,activity,name,friends,meeting with friends,What did you end up doing out there?,2023-01-21 20:02:58 UTC
nysofa-westchester-0135,activity,type,hobbies,and everything was so strict,"",2023-01-21 23:28:19 UTC
nysofa-greene-0179,activity,type,hobbies,throwing a bird watching as a hobby,I once heard that some humans make a hobby out of bird watching. Is that true?,2023-01-21 11:26:24 UTC
vns-ny-0003,activity,type,hobbies,read i have to book some reading,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",2023-01-21 15:49:13 UTC
eqc-florida-289,activity,type,hobbies,where was super bowl this year,Would you like to listen to some music?,2023-01-21 22:33:45 UTC
ga-florida-0129,activity,type,hobbies,play pool,"",2023-01-21 10:49:50 UTC
nysofa-greene-0179,activity,type,hobbies,my hobby is gardening i garden,"",2023-01-21 11:27:11 UTC
nysofa-greene-0179,relationship,type,husband,call hubby,"Hey, what about you , what's a hobby that you like to do throughout the week?",2023-01-21 11:26:48 UTC
vns-ny-0003,activity,name,reading,read i have to book some reading,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",2023-01-21 15:49:13 UTC
ga-texas-0109,place,intent,visited,we went to marcellinus for the dentist,"So, tell me all about it. where did you go?",2023-01-21 19:11:02 UTC
eqc-ohio-109,place,intent,visited,meeting with friends,What did you end up doing out there?,2023-01-21 20:02:58 UTC
eqc-wash-201,place,intent,visited,at my friend's house for the kids movie could feature a man and prepaid spending a majorette with an x,"",2023-01-21 09:00:58 UTC
eqc-indiana-150,place,intent,visited,as counting the wedding and i went to the kids,"What was the original name of Mickey Mouse's dog Pluto?. Rover, <prosody rate=""100%"" pitch=""150%"">bleeeeeeeep</prosody>, or Buddy",2023-01-21 16:27:24 UTC
eqc-indiana-150,activity,name,wedding,as counting the wedding and i went to the kids,"What was the original name of Mickey Mouse's dog Pluto?. Rover, <prosody rate=""100%"" pitch=""150%"">bleeeeeeeep</prosody>, or Buddy",2023-01-21 16:27:24 UTC
eqc-ohio-109,activity,type,activity,meeting with friends,What did you end up doing out there?,2023-01-21 20:02:58 UTC
nysofa-nyc-0111,activity,type,activity,well i'm going to work harder,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",2023-01-21 20:00:23 UTC
ga-florida-0039,activity,type,activity,no i'm just going grocery shopping honey,"Just out of curiosity, are you planning on meeting someone?",2023-01-21 16:59:10 UTC
ga-florida-0129,activity,type,activity,yes i can watch tv,"",2023-01-21 10:52:14 UTC
ga-florida-0039,activity,type,activity,i'm going shopping i'll see you later,"",2023-01-21 16:58:51 UTC
eqc-indiana-150,activity,type,activity,as counting the wedding and i went to the kids,"What was the original name of Mickey Mouse's dog Pluto?. Rover, <prosody rate=""100%"" pitch=""150%"">bleeeeeeeep</prosody>, or Buddy",2023-01-21 16:27:24 UTC
ga-florida-0129,activity,type,activity,a grilled cheese sandwich for dinner tonight,"",2023-01-21 00:14:49 UTC
eqc-wash-201,activity,type,activity,at my friend's house for the kids movie could feature a man and prepaid spending a majorette with an x,"",2023-01-21 09:00:58 UTC
ga-florida-0129,activity,type,activity,i'll play pool i hate pull up i hate put on a cute i don't like pool.,Yes?,2023-01-21 11:04:39 UTC
ga-nebraska-0180,activity,type,activity,i'm going to work at my father's office and would take him with her friend that all turned out to be not true,"",2023-01-21 16:37:16 UTC
ga-illinois-0168,relationship,type,children,well my children my grandchildren,"oh no, what made it a bad day?",2023-01-21 21:06:27 UTC
ga-penn-0186,favorite,name,football,no thank you i'm watching football,I've got lots of fun facts. Wanna hear one?,2023-01-21 21:59:52 UTC
ga-florida-0039,activity,name,shopping,i'm going shopping i'll see you later,"",2023-01-21 16:58:51 UTC
nysofa-westchester-0135,activity,name,all kinds,and everything was so strict,"",2023-01-21 23:28:19 UTC
ga-florida-0129,place,name,breakfast,we're going out to breakfast yet i don't go to church yet it's too early right now,"",2023-01-21 11:23:11 UTC
ga-florida-0129,activity,name,breakfast,we're going out to breakfast yet i don't go to church yet it's too early right now,"",2023-01-21 11:23:11 UTC
nysofa-greene-0179,activity,name,gardening,my hobby is gardening i garden,"",2023-01-21 11:27:11 UTC
ga-florida-0039,activity,name,groceries,no i'm just going grocery shopping honey,"Just out of curiosity, are you planning on meeting someone?",2023-01-21 16:59:10 UTC
ga-florida-0039,place,intent,will_visit,i'm going shopping i'll see you later,"",2023-01-21 16:58:51 UTC
nysofa-nyc-0153,place,intent,will_visit,bank of america,"Your lucky I have a radio feature, because my singing voice leaves a lot to be desired. Pick a station from my screen!",2023-01-21 16:35:33 UTC
ga-florida-0129,place,intent,will_visit,we're going out to breakfast yet i don't go to church yet it's too early right now,"",2023-01-21 11:23:11 UTC
ga-florida-0129,place,intent,will_visit,i'll play pool i hate pull up i hate put on a cute i don't like pool.,Yes?,2023-01-21 11:04:39 UTC
ga-florida-0127,place,intent,will_visit,i'm visiting my sister in the hospital,Is it a secret rendezvous? Joking. Are you meeting anyone?,2023-01-21 12:32:31 UTC
ga-nebraska-0180,place,intent,will_visit,i'm going to work at my father's office and would take him with her friend that all turned out to be not true,"",2023-01-21 16:37:16 UTC
eqc-arizona-302,place,intent,will_visit,my most important kitchen tool library,"So <say-as interpret-as=""name"">Frederick</say-as>, how about we record a memory and share it with your loved ones?",2023-01-21 20:36:34 UTC
eqc-iowa-257,place,intent,will_visit,i'm going to visit my cousin,Do you have anything special planned for today?,2023-01-21 12:01:45 UTC
ga-florida-0039,place,intent,will_visit,i have one more stop and then i'm heading home to airport,which museum gallery do you want to explore?,2023-01-21 22:27:42 UTC
eqc-ohio-111,place,intent,will_visit,"which brings your final bank to $141,000 money will go through to the next round but one of you won't","<mstts:express-as style=""general""> Hay there!</mstts:express-as>",2023-01-21 22:48:49 UTC
eqc-ohio-293,place,intent,will_visit,come out to my mother,Can I tell you something?,2023-01-21 01:16:14 UTC
indy-cali-019,place,intent,will_visit,cute i'm on my way to lunch,are you free to talk for a moment?,2023-01-21 17:49:58 UTC
ga-nebraska-0180,place,intent,will_visit,i'm going to go to the store i'll be back in a little bit,"",2023-01-21 23:10:47 UTC
nysofa-nyc-0111,place,intent,will_visit,well i'm going to work harder,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",2023-01-21 20:00:23 UTC
ga-florida-0039,place,intent,will_visit,no i'm just going grocery shopping honey,"Just out of curiosity, are you planning on meeting someone?",2023-01-21 16:59:10 UTC
nysofa-nyc-0086,place,intent,will_visit,i know you did and i'm going to the bank,Is now a good time?,2023-01-21 17:41:45 UTC
ga-florida-0129,activity,name,watching_tv,yes i can watch tv,"",2023-01-21 10:52:14 UTC
ga-nebraska-0180,activity,name,"work,friends",i'm going to work at my father's office and would take him with her friend that all turned out to be not true,"",2023-01-21 16:37:16 UTC
nysofa-greene-0179,activity,name,bird watching,throwing a bird watching as a hobby,I once heard that some humans make a hobby out of bird watching. Is that true?,2023-01-21 11:26:24 UTC
eqc-wash-201,activity,name,"friends,movie",at my friend's house for the kids movie could feature a man and prepaid spending a majorette with an x,"",2023-01-21 09:00:58 UTC
ga-nebraska-0180,place,name,shopping center,i'm going to go to the store i'll be back in a little bit,"",2023-01-21 23:10:47 UTC
nysofa-greene-0068,activity,type,physical_activity,la fitness avadian right now,Do you have a few minutes?,2023-01-21 21:51:11 UTC
nysofa-suffolk-0161,favorite,type,venue_eating_out_chain,i don't know if my favorite food is,"",2023-01-21 21:03:55 UTC
o3a-wash-0015,place,name,"market,shopping center",i'm going out to the market i'm going to go to the store,"",2023-04-29 17:37:52.693 UTC
eqc-ohio-099,place,name,hospital,i just got out of the hospital just getting home i'm going to go take a shower,"",2023-04-29 18:25:26.346 UTC
ir-vip-009,place,intent,visited,gardening,What did you end up doing out there?,2023-04-29 23:14:28.197 UTC
eqc-iowa-263,place,intent,will_visit,well in a few minutes i'm going to a graduation party,Do you have any important plans for today?,2023-04-29 15:11:16.657 UTC
ga-cali-0110,place,intent,will_visit,the scuffle bluetooth wrench and bolts removing a ball joint suspension parts gas tank strap,Wanna do something together?,2023-04-29 16:24:56.69 UTC
eqc-ohio-099,place,intent,will_visit,i just got out of the hospital just getting home i'm going to go take a shower,"",2023-04-29 18:25:26.346 UTC
ga-virginia-0011,place,intent,will_visit,grocery shopping,Got any plans today?,2023-04-29 11:16:14.994 UTC
eqc-iowa-263,place,intent,visited,well i went to a party,What did you end up doing out there?,2023-04-29 20:17:40.462 UTC
o3a-wash-0015,place,intent,will_visit,i'm going out to the market i'm going to go to the store,"",2023-04-29 17:37:52.693 UTC
ga-virginia-0011,activity,name,shopping,grocery shopping,Got any plans today?,2023-04-29 11:16:14.994 UTC
nysofa-lewis-0254,activity,name,watching_tv,watch game,Wanna play a game with me?,2023-04-29 15:48:04.93 UTC
eqc-iowa-263,activity,name,party,well in a few minutes i'm going to a graduation party,Do you have any important plans for today?,2023-04-29 15:11:16.657 UTC
eqc-iowa-263,activity,name,party,well i went to a party,What did you end up doing out there?,2023-04-29 20:17:40.462 UTC
nysofa-lewis-0254,activity,type,activity,watch game,Wanna play a game with me?,2023-04-29 15:48:04.93 UTC
ga-virginia-0011,activity,type,activity,grocery shopping,Got any plans today?,2023-04-29 11:16:14.994 UTC
eqc-iowa-263,activity,type,activity,well in a few minutes i'm going to a graduation party,Do you have any important plans for today?,2023-04-29 15:11:16.657 UTC
eqc-iowa-263,activity,type,activity,well i went to a party,What did you end up doing out there?,2023-04-29 20:17:40.462 UTC
nysofa-dutchess-0233,relationship,type,daughter,my daughter,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",2023-04-29 13:09:34.625 UTC
o3a-wash-0001,relationship,type,son,my son,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",2023-04-29 18:04:49.162 UTC
o3a-wash-0020,relationship,type,mother,my mom,Hmmm. so who would be our ideal road trip companion?,2023-04-29 18:58:22.709 UTC
eqc-florida-202,activity,name,doc,come home from doc's baby turn into the very first driveway for our property,"",2023-01-20 17:35:28 UTC
indy-cali-002,activity,name,run,running errands,"Wonderful, what’s on the agenda tomorrow?",2023-01-20 04:31:59 UTC
dfm-northcarolina-003,activity,name,run,running some errands,"Lovely, what are you up to today?",2023-01-20 16:28:07 UTC
nysofa-clinton-0033,relationship,type,son,your other son,Is this a convenient time for us to talk?,2023-01-20 19:42:49 UTC
ir-vip-009,relationship,type,son,having my son comes to stay,"So, here's a question. What was one thing that made you smile this week?",2023-01-20 19:27:28 UTC
ga-illinois-0168,relationship,type,son,i got it i was able to talk with my son,"So, I've gotta ask. What was the best thing that happened to you this week?",2023-01-20 20:12:32 UTC
ga-illinois-0168,relationship,type,son,my son and my son and i went back to several years when he was younger and,I'm really curious about your day. How's it been so far?,2023-01-20 17:15:31 UTC
ga-illinois-0168,place,people,son,i got it i was able to talk with my son,"So, I've gotta ask. What was the best thing that happened to you this week?",2023-01-20 20:12:32 UTC
nysofa-erie-0156,place,people,Will,i'm leaving for exercise for the morning i will return for lunch,"",2023-01-20 12:23:41 UTC
eqc-florida-089,place,name,bank,bank of america,Want to try a smiling exercise?,2023-01-20 23:06:41 UTC
ga-florida-0129,favorite,type,dish,a very good breakfast,"",2023-01-20 15:09:06 UTC
ir-vip-009,activity,type,meal,going out to lunch,Do you have any plans for today?,2023-01-20 12:29:00 UTC
indy-cali-019,activity,type,meal,no i'm on my way to lunch,do you have a minute?,2023-01-20 17:53:12 UTC
nysofa-erie-0156,activity,type,meal,i'm leaving for exercise for the morning i will return for lunch,"",2023-01-20 12:23:41 UTC
eqc-florida-202,activity,type,meal,lunch with my sister,"So, here's a question. What was one thing that made you smile this week?",2023-01-20 18:10:21 UTC
ir-vip-009,activity,type,meal,going out to lunch,"Great, what are your plans?",2023-01-20 12:29:06 UTC
ga-wash-0189,activity,name,walk,taking a walk,"<mstts:express-as style=""general""> Hello!</mstts:express-as>",2023-01-20 20:23:52 UTC
indy-cali-012,activity,name,work,what would you like to see now they like to see him leave office would you like to see what would you like to see if they have to leave office,Would you like to hear a joke?,2023-01-20 18:45:23 UTC
eqc-florida-237,activity,name,yoga,where is the yoga we were going to do,"",2023-01-20 18:23:29 UTC
ecumen-sav-039,activity,name,cards,i'm going downstairs to play cards house i'll see you later,"",2023-01-20 18:24:24 UTC
ecumen-sav-039,place,name,cards,i'm going downstairs to play cards house i'll see you later,"",2023-01-20 18:24:24 UTC
nysofa-nyc-0090,activity,name,craft,do arts and crafts,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",2023-01-20 00:42:37 UTC
ir-vip-035,activity,name,dance,love to dance,"",2023-01-20 23:05:11 UTC
ir-vip-009,place,name,lunch,going out to lunch,"Great, what are your plans?",2023-01-20 12:29:06 UTC
indy-cali-019,activity,name,lunch,no i'm on my way to lunch,do you have a minute?,2023-01-20 17:53:12 UTC
eqc-florida-202,activity,name,lunch,lunch with my sister,"So, here's a question. What was one thing that made you smile this week?",2023-01-20 18:10:21 UTC
nysofa-erie-0156,activity,name,lunch,i'm leaving for exercise for the morning i will return for lunch,"",2023-01-20 12:23:41 UTC
indy-cali-019,place,name,lunch,no i'm on my way to lunch,do you have a minute?,2023-01-20 17:53:12 UTC
nysofa-erie-0156,place,name,lunch,i'm leaving for exercise for the morning i will return for lunch,"",2023-01-20 12:23:41 UTC
eqc-florida-202,place,name,lunch,lunch with my sister,"So, here's a question. What was one thing that made you smile this week?",2023-01-20 18:10:21 UTC
ir-vip-009,activity,name,lunch,going out to lunch,Do you have any plans for today?,2023-01-20 12:29:00 UTC
ir-vip-009,place,name,lunch,going out to lunch,Do you have any plans for today?,2023-01-20 12:29:00 UTC
ir-vip-009,activity,name,lunch,going out to lunch,"Great, what are your plans?",2023-01-20 12:29:06 UTC
ecumen-sav-039,activity,name,bridge,i'll be gone this afternoon i'm going to be playing bridge a card game down stairs,"",2023-01-20 18:23:24 UTC
eqc-florida-210,activity,name,doctor,we are on the way to the doctor's office,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",2023-01-20 00:13:24 UTC
eqc-florida-213,activity,name,doctor,do i'm getting ready to go to the doctor,is this a good time for you?,2023-01-20 13:44:28 UTC
nysofa-suffolk-0031,activity,name,doctor,yes i'm going to the doctor,Do you have any important plans for today?,2023-01-20 14:44:23 UTC
nysofa-suffolk-0046,relationship,type,friend,will retire hang up their scissors and say goodbye to all the people who have dropped by once a month or so like before and that's the absolute truth friends on the family tradition we think about something that their customers always remember head will be able to pick up the mantle,"",2023-01-20 19:56:50 UTC
eqc-florida-202,relationship,type,sister,lunch with my sister,"So, here's a question. What was one thing that made you smile this week?",2023-01-20 18:10:21 UTC
eqc-florida-202,place,people,sister,lunch with my sister,"So, here's a question. What was one thing that made you smile this week?",2023-01-20 18:10:21 UTC
nysofa-chautauqua-0076,place,name,airport,got delayed and delayed and delayed and i finally ran around the airport,How'd you describe your mood this morning?,2023-01-20 14:01:57 UTC
eqc-florida-237,activity,name,cooking,i'm cooking dinner for tonight,are you available right now?,2023-01-20 21:27:41 UTC
ga-southcarolina-0095,activity,name,cooking,cook dinner,"I'd like to share something with you, is that okay?",2023-01-20 23:02:07 UTC
nysofa-nyc-0092,activity,name,dancing,yeah well you know i've been doing it since i was today was dancing yesterday was exercise,could you say that again?,2023-01-20 01:57:52 UTC
eqc-ny-003,activity,name,dentist,i'm going to the dentist,"",2023-01-20 12:31:39 UTC
ir-vip-038,activity,name,funeral,i'd like to have a leader to the funeral and when she comes,"I say we take some time to unwind, relax, and help alleviate any worries you might be having. What do you say?",2023-01-20 19:08:33 UTC
ga-florida-0039,activity,name,haircut,it's going fine honey i when we went shopping and got my haircut and got my nails done,tell me all about your day. How's it going so far?,2023-01-20 20:30:46 UTC
talcott-il-0003,activity,name,haircut,getting my hair done,"So, I'm really curious, what was the highlight of your week?",2023-01-20 19:22:17 UTC
ir-vip-035,activity,type,hobbies,love to dance,"",2023-01-20 23:05:11 UTC
ecumen-sav-039,activity,type,hobbies,i'm going downstairs to play cards house i'll see you later,"",2023-01-20 18:24:24 UTC
ga-wash-0189,activity,type,hobbies,taking a walk,"<mstts:express-as style=""general""> Hello!</mstts:express-as>",2023-01-20 20:23:52 UTC
nysofa-nyc-0092,activity,type,hobbies,yeah well you know i've been doing it since i was today was dancing yesterday was exercise,could you say that again?,2023-01-20 01:57:52 UTC
ecumen-sav-039,activity,type,hobbies,i'll be gone this afternoon i'm going to be playing bridge a card game down stairs,"",2023-01-20 18:23:24 UTC
nysofa-nyc-0090,activity,type,hobbies,do arts and crafts,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",2023-01-20 00:42:37 UTC
nysofa-erie-0156,activity,name,meeting,i have a medical appointment at 3 p.m. in cheektowaga,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",2023-01-20 18:02:22 UTC
nysofa-nyc-0044,activity,name,meeting,i had an appointment no,I was wondering if you were free for a moment?,2023-01-20 18:58:32 UTC
eqc-ohio-025,activity,name,meeting,my appointment,have you got a few minutes,2023-01-20 20:05:28 UTC
eqc-florida-202,place,intent,visited,come home from doc's baby turn into the very first driveway for our property,"",2023-01-20 17:35:28 UTC
nysofa-chautauqua-0076,place,intent,visited,got delayed and delayed and delayed and i finally ran around the airport,How'd you describe your mood this morning?,2023-01-20 14:01:57 UTC
ir-vip-038,place,intent,visited,i'd like to have a leader to the funeral and when she comes,"I say we take some time to unwind, relax, and help alleviate any worries you might be having. What do you say?",2023-01-20 19:08:33 UTC
nysofa-erie-0156,place,intent,visited,i have a medical appointment at 3 p.m. in cheektowaga,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",2023-01-20 18:02:22 UTC
eqc-florida-202,place,intent,visited,lunch with my sister,"So, here's a question. What was one thing that made you smile this week?",2023-01-20 18:10:21 UTC
eqc-florida-289,place,intent,visited,privilege of helping veterans make the most of the va home loan,Feel like getting the 4 1 1 on some new slang words that kids use all the time?,2023-01-20 21:15:32 UTC
ga-illinois-0168,place,intent,visited,i got it i was able to talk with my son,"So, I've gotta ask. What was the best thing that happened to you this week?",2023-01-20 20:12:32 UTC
ga-southcarolina-0095,place,intent,visited,directions to mall of america,Was today a good day?,2023-01-20 00:01:08 UTC
eqc-wisconsin-317,place,intent,visited,my grandchildren's,"So, here's a question. What was one thing that made you smile this week?",2023-01-20 21:02:44 UTC
ga-illinois-0168,place,intent,visited,my son and my son and i went back to several years when he was younger and,I'm really curious about your day. How's it been so far?,2023-01-20 17:15:31 UTC
eqc-texas-002,activity,name,walking,i'm doing walking now,Wanna exercise with me?,2023-01-20 21:24:23 UTC
nysofa-nyc-0034,activity,name,walking,for a walk,Leaving So soon? Where are you going?,2023-01-20 13:19:35 UTC
nysofa-nyc-0034,activity,name,walking,i'm going for a walk,"",2023-01-20 13:15:47 UTC
nysofa-nyc-0034,activity,name,walking,going for a walk,Yes?,2023-01-20 13:18:38 UTC
ga-wash-0189,place,people,Marcella,marcella's going to call me back in about a half an hour,guess what. Ok I can't wait. I learned an interesting fact. Can I share it with you?,2023-01-20 22:58:15 UTC
