agent_id,intent,memory_name,entity,value,user_text,confidence,elliq_text,plan_name,client_time
ga-wash-0189,myfavoritefood,favorite,name,meat,oh i don't think i have a favorite food i like all foods i like eggs i like eggs fix better different ways and i like certain kinds of meat like the salmon patty i like fish and i like hamburger and i like beef i like lots of things i like most kinds of soup i'd like to have soup for lunch a lot of times,0.6499399046516279,"Speaking of food, what's your favorite food?",meal_followup_favorite_food_convo,2023-01-02 02:54:07
ga-wash-0189,myfavoritefood,favorite,type,food_product,oh i don't think i have a favorite food i like all foods i like eggs i like eggs fix better different ways and i like certain kinds of meat like the salmon patty i like fish and i like hamburger and i like beef i like lots of things i like most kinds of soup i'd like to have soup for lunch a lot of times,0.6499399046516279,"Speaking of food, what's your favorite food?",meal_followup_favorite_food_convo,2023-01-02 02:54:07
ga-wash-0189,myfavoritefood,favorite,name,egg,oh i don't think i have a favorite food i like all foods i like eggs i like eggs fix better different ways and i like certain kinds of meat like the salmon patty i like fish and i like hamburger and i like beef i like lots of things i like most kinds of soup i'd like to have soup for lunch a lot of times,0.6499399046516279,"Speaking of food, what's your favorite food?",meal_followup_favorite_food_convo,2023-01-02 02:54:07
ga-wash-0189,myfavoritefood,favorite,type,beverage_soft_drinks,oh i don't think i have a favorite food i like all foods i like eggs i like eggs fix better different ways and i like certain kinds of meat like the salmon patty i like fish and i like hamburger and i like beef i like lots of things i like most kinds of soup i'd like to have soup for lunch a lot of times,0.6499399046516279,"Speaking of food, what's your favorite food?",meal_followup_favorite_food_convo,2023-01-02 02:54:07
ga-wash-0189,myfavoritefood,favorite,name,ways,oh i don't think i have a favorite food i like all foods i like eggs i like eggs fix better different ways and i like certain kinds of meat like the salmon patty i like fish and i like hamburger and i like beef i like lots of things i like most kinds of soup i'd like to have soup for lunch a lot of times,0.6499399046516279,"Speaking of food, what's your favorite food?",meal_followup_favorite_food_convo,2023-01-02 02:54:07
eqc-florida-221,iamleaving,place,intent,will_visit,busy making appointment,0.662147274755302,"Great, what are your plans?",what_are_your_plans,2023-01-02 02:23:25
eqc-florida-221,iamleaving,activity,name,meeting,busy making appointment,0.662147274755302,"Great, what are your plans?",what_are_your_plans,2023-01-02 02:23:25
indy-cali-002,iamleaving,place,intent,will_visit,i'm going to work it,0.8450793650793648,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",horoscope,2023-01-02 01:59:55
indy-cali-002,iamleaving,activity,name,work,i'm going to work it,0.8450793650793648,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",horoscope,2023-01-02 01:59:55
nysofa-greene-0011,remindme,activity,name,trip,while we were talking i knew she was working out a plot point in her head or wondering how she would ever persuade her publisher to send her to winnipeg on tour because her canadian readers deserve to visit,0.4724973309429099,"I say we end this day with an activity. Do you wanna try A meditation, or An inspirational quote, or something else?",end_of_day_experience,2023-01-02 01:31:55
nysofa-greene-0011,saygreeting,relationship,type,son,her daughter willa her daughter carson and her son leo,0.5432306871898417,Do you have anything planned for tomorrow?,what_are_your_plans,2023-01-02 01:31:25
nysofa-nyc-0014,iamexercising,activity,type,physical_activity,what's the revolutionary inner balance,0.5246599666436625,"",quiet_mode,2023-01-02 00:45:42
nysofa-nyc-0014,iamexercising,activity,name,balance,what's the revolutionary inner balance,0.5246599666436625,"",quiet_mode,2023-01-02 00:45:42
eqc-wisconsin-317,iamwatchingtv,activity,name,watching_tv,okay i want to watch tv,0.3814286587853096,"I'm curious, is there any other word that could describe how you're feeling at the moment?",how_do_you_feel_convo,2023-01-02 00:32:24
nysofa-greene-0101,iamhome,place,intent,visited,around here and park,0.6133270307178453,"",quiet_mode,2023-01-02 00:09:58
nysofa-greene-0101,iamhome,place,name,park,around here and park,0.6133270307178453,"",quiet_mode,2023-01-02 00:09:58
nysofa-greene-0101,mysomeoneissick,relationship,type,daughter,why don't she handed her daughter living with her then if that's the case i have her live with other people and,0.5428742885492489,"",quiet_mode,2023-01-02 00:01:05
nysofa-greene-0101,someonesbirthday,relationship,type,father,her father,0.33399390162977133,"",quiet_mode,2023-01-01 23:59:42
nysofa-greene-0101,iamleaving,relationship,type,sister,oh patty was in church today. my foot is she misses her sister,0.4367908795951949,"",quiet_mode,2023-01-01 23:59:37
nysofa-greene-0101,iamleaving,place,intent,will_visit,oh patty was in church today. my foot is she misses her sister,0.4367908795951949,"",quiet_mode,2023-01-01 23:59:37
nysofa-greene-0101,iamleaving,place,people,sister,oh patty was in church today. my foot is she misses her sister,0.4367908795951949,"",quiet_mode,2023-01-01 23:59:37
nysofa-greene-0101,call,relationship,type,sister,sister emily looks a lot of work i don't even know what she's happiest 2023 and you call him up and say i should happy new year,0.4413323368265464,"",quiet_mode,2023-01-01 23:55:47
nysofa-greene-0101,mysomeonedied,relationship,type,mother,she's 72 my mother died at 80 at 7 before me he's in big trouble,0.6041681182563656,"",quiet_mode,2023-01-01 23:54:39
nysofa-greene-0101,iamleaving,place,intent,will_visit,she went to the bank she was getting a loan to buy the car and he just took his cash out and gave it to her and that's what she got herself into what he was he was he was doing was his that he was buying her so if he knows exactly what he knows what he is it's a woman's so he was trying to trap her,0.4109834339360783,"",quiet_mode,2023-01-01 23:51:53
nysofa-greene-0101,iamleaving,place,name,bank,she went to the bank she was getting a loan to buy the car and he just took his cash out and gave it to her and that's what she got herself into what he was he was he was doing was his that he was buying her so if he knows exactly what he knows what he is it's a woman's so he was trying to trap her,0.4109834339360783,"",quiet_mode,2023-01-01 23:51:53
nysofa-greene-0101,iamleaving,place,intent,will_visit,and i hit him with the door and i went out the front door and grab this door close behind me and i'm out in the middle of the yard yet,0.6746454072453737,"",quiet_mode,2023-01-01 23:31:43
nysofa-greene-0101,iamleaving,place,name,yard,and i hit him with the door and i went out the front door and grab this door close behind me and i'm out in the middle of the yard yet,0.6746454072453737,"",quiet_mode,2023-01-01 23:31:43
nysofa-broome-0043,iamwatchingtv,activity,name,watching_tv,later i'm watching the news right now,1,Would you like to do a gentle breathing exercise or a mindfulness exercise?,stress_reduction,2023-01-01 23:31:18
eqc-ny-057,iamleaving,place,intent,will_visit,famous actress ballet dancer and a doctor that's what i wanted to be,0.4784493381080912,What did you say?,time_capsule_story,2023-01-01 23:30:47
eqc-ny-057,iamleaving,activity,name,doctor,famous actress ballet dancer and a doctor that's what i wanted to be,0.4784493381080912,What did you say?,time_capsule_story,2023-01-01 23:30:47
nysofa-nyc-0075,iamcooking,activity,name,cooking,always some potato hey i can cook dinner,0.7151325757575758,"",reactive,2023-01-01 23:01:26
nysofa-westchester-0135,iamtalkingto,relationship,type,friend,but your friend is talking to you,0.8062359138216662,"Do you have a moment <say-as interpret-as=""name"">Carol</say-as>?",would_you_rather,2023-01-01 22:55:33
nysofa-greene-0101,myfavoritecolor,favorite,type,color,pink something pink something i'll look at it and see if it's something pink,0.7685501300052623,"",quiet_mode,2023-01-01 22:52:43
nysofa-greene-0101,myfavoritecolor,favorite,name,Pink,pink something pink something i'll look at it and see if it's something pink,0.7685501300052623,"",quiet_mode,2023-01-01 22:52:43
nysofa-greene-0101,iamleaving,place,intent,will_visit,and then you switch doctors down here,0.6311092765984304,"",quiet_mode,2023-01-01 22:43:13
nysofa-greene-0101,iamleaving,activity,name,doctor,and then you switch doctors down here,0.6311092765984304,"",quiet_mode,2023-01-01 22:43:13
nysofa-greene-0101,iamhome,place,intent,visited,is wesley did audit or heaven with you,0.3755127406421114,"",quiet_mode,2023-01-01 22:29:00
nysofa-greene-0101,iamhome,place,intent,visited,i'm going to put everything back,0.6954863974590799,"",quiet_mode,2023-01-01 22:14:05
nysofa-greene-0101,iamhome,place,name,all kinds,i'm going to put everything back,0.6954863974590799,"",quiet_mode,2023-01-01 22:14:05
nysofa-greene-0101,iamhome,activity,type,hobbies,i'm going to put everything back,0.6954863974590799,"",quiet_mode,2023-01-01 22:14:05
nysofa-greene-0101,iamhome,activity,name,all kinds,i'm going to put everything back,0.6954863974590799,"",quiet_mode,2023-01-01 22:14:05
nysofa-greene-0101,myfavoritesubject,favorite,type,school_subject,citizenship,0.46046591099384404,"",quiet_mode,2023-01-01 22:11:20
nysofa-greene-0101,myfavoritesubject,favorite,name,civics,citizenship,0.46046591099384404,"",quiet_mode,2023-01-01 22:11:20
ga-mass-0150,iamleaving,place,intent,will_visit,bill is leaving bill is going home,0.3905122351359899,What should I call you?,learn_name_change,2023-01-01 22:08:44
ga-mass-0150,iamleaving,place,people,Bill,bill is leaving bill is going home,0.3905122351359899,What should I call you?,learn_name_change,2023-01-01 22:08:44
eqc-iowa-259,iamhome,place,intent,visited,my children were young i was the everyday cuz it was the weekend and company cook my daughter and her team notice the enormous difference between daddy's cooking and mommy,0.47024400551593715,"",quiet_mode,2023-01-01 22:05:40
eqc-iowa-259,iamhome,activity,name,cooking,my children were young i was the everyday cuz it was the weekend and company cook my daughter and her team notice the enormous difference between daddy's cooking and mommy,0.47024400551593715,"",quiet_mode,2023-01-01 22:05:40
nysofa-greene-0101,remindme,activity,name,doctor,i put your ear to get you your calendar put your date that you have to go to the doctor,0.5381240773795126,"",quiet_mode,2023-01-01 21:43:53
nysofa-greene-0101,iamhome,place,intent,visited,she said she she got spoiled doctor's appointment,0.6005199254166275,"",quiet_mode,2023-01-01 21:43:03
nysofa-greene-0101,iamhome,activity,name,meeting,she said she she got spoiled doctor's appointment,0.6005199254166275,"",quiet_mode,2023-01-01 21:43:03
fd-mass-022,iamleaving,place,intent,will_visit,the boy now i'm in the kitchen i'm doing something,0.7166739235921363,Is this a good time?,breathing_proactive_activity,2023-01-01 21:27:04
nysofa-greene-0101,iamleaving,place,intent,will_visit,i'll give you a dog,0.7159903093014289,"",quiet_mode,2023-01-01 21:01:06
nysofa-greene-0101,iamleaving,place,people,dog,i'll give you a dog,0.7159903093014289,"",quiet_mode,2023-01-01 21:01:06
opt-prod-elderly2,myfavoritesubject,favorite,type,school_subject,definition of math,0.4498129926743547,"",reactive,2023-01-01 20:55:06
opt-prod-elderly2,myfavoritesubject,favorite,name,math,definition of math,0.4498129926743547,"",reactive,2023-01-01 20:55:06
nysofa-greene-0011,iusedtohobby,activity,type,hobbies,back in time to for them to cook for them to call that was good,0.5732070670947508,"",reactive,2023-01-01 20:34:15
nysofa-greene-0011,iusedtohobby,activity,name,cooking,back in time to for them to cook for them to call that was good,0.5732070670947508,"",reactive,2023-01-01 20:34:15
ir-temp-7220022,myfavoritesubject,favorite,type,school_subject,i enjoy it i going to ask science,0.6991669466009016,Yes?,wait_reactive,2023-01-01 20:29:08
ir-temp-7220022,myfavoritesubject,favorite,name,science,i enjoy it i going to ask science,0.6991669466009016,Yes?,wait_reactive,2023-01-01 20:29:08
nysofa-greene-0101,myfavoritesubject,favorite,type,school_subject,finished i'm a french person,0.6913419711207083,"",quiet_mode,2023-01-01 20:23:23
nysofa-greene-0101,myfavoritesubject,favorite,name,French,finished i'm a french person,0.6913419711207083,"",quiet_mode,2023-01-01 20:23:23
nysofa-greene-0101,saygreeting,relationship,type,daughter,who is eating himself to death and try to make amends with his daughter before he goes he gives a brilliant performance he's probably going to,0.3750578032436436,"",quiet_mode,2023-01-01 19:33:46
nysofa-chautauqua-0076,iamleaving,place,intent,will_visit,about respectively what was happening with law enforcement or what had happened allegedly involving his son in idaho nothing but it's a long drive from idaho washington here to pennsylvania so common sense would say that sometimes it's better to have two people but we do understand that his father flew to the west coast met his son to drive back with him at according to his defense attorney i understand that it was because it was the holidays the doctoral courses school was out and so he came home to be with his parents but this is what we are understanding what was driven from washington to pennsylvania was that hyundai and we are understanding that there was a stop in pennsylvania at an auto repair store we have this corroborated by two people and one said that they needed to get some work done on that car which is an interesting small,0.4205725522199252,What was it like out there?,arrivals_departures,2023-01-01 19:02:22
nysofa-chautauqua-0076,iamleaving,activity,name,driving,about respectively what was happening with law enforcement or what had happened allegedly involving his son in idaho nothing but it's a long drive from idaho washington here to pennsylvania so common sense would say that sometimes it's better to have two people but we do understand that his father flew to the west coast met his son to drive back with him at according to his defense attorney i understand that it was because it was the holidays the doctoral courses school was out and so he came home to be with his parents but this is what we are understanding what was driven from washington to pennsylvania was that hyundai and we are understanding that there was a stop in pennsylvania at an auto repair store we have this corroborated by two people and one said that they needed to get some work done on that car which is an interesting small,0.4205725522199252,What was it like out there?,arrivals_departures,2023-01-01 19:02:22
nysofa-greene-0068,iamhome,place,intent,visited,i work in a supermarket,0.7742021689376932,let's try again. maybe say it a bit differently this time.,first_job_convo,2023-01-01 19:01:13
nysofa-greene-0068,iamhome,activity,name,work,i work in a supermarket,0.7742021689376932,let's try again. maybe say it a bit differently this time.,first_job_convo,2023-01-01 19:01:13
ir-insiders-sofia014,iamhome,place,intent,visited,i guess what i got andrea,0.71779465675354,do you have a moment?,breathing_proactive_activity,2023-01-01 19:00:36
ir-vip-033,iamleaving,place,intent,will_visit,i'm going to work,0.6236350897548232,Yes?,wait_reactive,2023-01-01 18:58:15
ir-vip-033,iamleaving,activity,name,work,i'm going to work,0.6236350897548232,Yes?,wait_reactive,2023-01-01 18:58:15
talcott-il-0004,iamhome,place,intent,visited,i went to church already today,0.4348710317460318,"If you haven’t yet heard the good word, I can start sharing bible verses with you, from both the old and new testament. Would you like me to start doing this?",discovery_bible_verses,2023-01-01 18:47:39
talcott-il-0004,iamhome,place,name,church,i went to church already today,0.4348710317460318,"If you haven’t yet heard the good word, I can start sharing bible verses with you, from both the old and new testament. Would you like me to start doing this?",discovery_bible_verses,2023-01-01 18:47:39
nysofa-chautauqua-0076,iamleaving,place,intent,will_visit,walking my dog,0.5973695054945055,What's your favorite type of workout?,physical_exercise_get_to_know,2023-01-01 18:31:05
nysofa-chautauqua-0076,iamleaving,activity,name,walking,walking my dog,0.5973695054945055,What's your favorite type of workout?,physical_exercise_get_to_know,2023-01-01 18:31:05
nysofa-chautauqua-0076,iamleaving,place,people,dog,walking my dog,0.5973695054945055,What's your favorite type of workout?,physical_exercise_get_to_know,2023-01-01 18:31:05
ga-cali-0085,iamleaving,place,intent,will_visit,i'm going to run,0.5473498970663876,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",horoscope,2023-01-01 18:10:18
ga-cali-0085,iamleaving,activity,name,run,i'm going to run,0.5473498970663876,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",horoscope,2023-01-01 18:10:18
eqc-nj-305,iamleaving,relationship,type,grandchildren,i'm going to see my grandchildren,0.5922913137587051,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",horoscope,2023-01-01 17:28:46
eqc-nj-305,iamleaving,place,intent,will_visit,i'm going to see my grandchildren,0.5922913137587051,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",horoscope,2023-01-01 17:28:46
eqc-nj-305,iamleaving,place,people,grandchildren,i'm going to see my grandchildren,0.5922913137587051,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",horoscope,2023-01-01 17:28:46
talcott-il-0004,iamleaving,place,intent,will_visit,no i'm going to church,0.8925464749336243,I didn't get around to fully introducing myself. Do you have time now?,onboarding_march,2023-01-01 17:05:47
talcott-il-0004,iamleaving,place,name,church,no i'm going to church,0.8925464749336243,I didn't get around to fully introducing myself. Do you have time now?,onboarding_march,2023-01-01 17:05:47
ga-missouri-0013,ihavehobby,activity,type,hobbies,no i'm walking,1,Do you like reading your daily horoscope?,horoscope,2023-01-01 17:00:50
ga-missouri-0013,ihavehobby,activity,name,walking,no i'm walking,1,Do you like reading your daily horoscope?,horoscope,2023-01-01 17:00:50
nysofa-greene-0101,myfavoritecolor,favorite,type,color,who is pink hair,0.6798834354848079,"",small_talk,2023-01-01 16:49:59
nysofa-greene-0101,myfavoritecolor,favorite,name,Pink,who is pink hair,0.6798834354848079,"",small_talk,2023-01-01 16:49:59
nysofa-rockland-0115,iamleaving,place,intent,will_visit,enjoy exercising walking my dogs was out the door even getting out of bed was difficult the thing that i like i also appreciate that it is soft gel and it's easy to swallow it is 100% drug free and it's a natural product,0.4770298896537837,Yes?,movies_convo,2023-01-01 16:36:31
nysofa-rockland-0115,iamhome,place,intent,visited,my name is connie craig carroll and i'm so glad that you were joining me chances are you or someone you know is dealing with the challenges and the limitations of pain in our back me shoulder every day,0.4467598564942241,Do you like reading your daily horoscope?,horoscope,2023-01-01 16:30:35
nysofa-rockland-0115,iamhome,place,name,Of,my name is connie craig carroll and i'm so glad that you were joining me chances are you or someone you know is dealing with the challenges and the limitations of pain in our back me shoulder every day,0.4467598564942241,Do you like reading your daily horoscope?,horoscope,2023-01-01 16:30:35
nysofa-nyc-0034,mysomeoneissick,relationship,type,children,and save the lives of children with cancer and other life-threatening diseases,0.5102665443289018,Are you free for a moment?,gratitude_exercise,2023-01-01 16:26:30
nysofa-westchester-0023,iamhome,place,intent,visited,she left goes into the office,0.5663421032664813,do you have a few minutes?,horoscope,2023-01-01 15:40:57
nysofa-westchester-0023,iamhome,activity,name,work,she left goes into the office,0.5663421032664813,do you have a few minutes?,horoscope,2023-01-01 15:40:57
ga-virginia-0011,iamleaving,place,intent,will_visit,on this trip we will be taking shawna and riley terra myself and mark will be going to and yes everybody's coming with an opinion,0.538531259658116,Is this a convenient time?,horoscope,2023-01-01 15:29:52
ga-virginia-0011,iamleaving,activity,name,trip,on this trip we will be taking shawna and riley terra myself and mark will be going to and yes everybody's coming with an opinion,0.538531259658116,Is this a convenient time?,horoscope,2023-01-01 15:29:52
eqc-ok-012,mysomeonedied,relationship,type,family,the former owner who passed away about 45 years ago his name is rudy enriquez okay then his family after the murder-suicide correct or actually never met you,0.7283279546758461,Wanna count down to 2023 together?,new_years,2023-01-01 15:24:16
fd-mass-004,iamwatchingtv,activity,name,watching_tv,i do accept it right now i want to watch the news okay,1,"I was wondering, do you like reading your daily horoscope?",horoscope,2023-01-01 15:23:57
ga-wash-0189,myfavoriteflower,favorite,type,flower,those are beautiful flowers and they are tune-ups i like them where do tulips grow,0.825636904761905,"",reactive,2023-01-01 15:07:19
ga-wash-0189,myfavoriteflower,favorite,name,Tulip,those are beautiful flowers and they are tune-ups i like them where do tulips grow,0.825636904761905,"",reactive,2023-01-01 15:07:19
eqc-florida-213,userhasgrandchildren,relationship,type,partner,howdy partner,0.7838729023933411,"",interesting_facts,2023-01-01 14:58:03
ir-insiders-sofia014,iamleaving,place,intent,will_visit,the doctor still running now,0.6840645126460015,"I know it’s already 2023, but we didn't get a chance to do the countdown together last night. Wanna count down together now?",new_years,2023-01-01 14:53:25
ir-insiders-sofia014,iamleaving,activity,name,run,the doctor still running now,0.6840645126460015,"I know it’s already 2023, but we didn't get a chance to do the countdown together last night. Wanna count down together now?",new_years,2023-01-01 14:53:25
nysofa-chautauqua-0076,iamleaving,place,intent,will_visit,this is going to be a cheery converse,0.5125892857142857,Did you have any trouble sleeping last night?,how_did_you_sleep,2023-01-01 14:45:36
nysofa-chautauqua-0076,iamleaving,activity,name,talking,this is going to be a cheery converse,0.5125892857142857,Did you have any trouble sleeping last night?,how_did_you_sleep,2023-01-01 14:45:36
ga-missouri-0013,iamleaving,place,intent,will_visit,no i'm saying mad i'm going to church,0.8115369081497192,do you have a few minutes?,hobby_checkup_convo,2023-01-01 14:32:13
ga-missouri-0013,iamleaving,place,name,church,no i'm saying mad i'm going to church,0.8115369081497192,do you have a few minutes?,hobby_checkup_convo,2023-01-01 14:32:13
ga-virginia-0011,iamhome,place,intent,visited,i go back to work,0.8826875146892013,"Oh no, what's wrong?",how_do_you_feel_convo,2023-01-01 14:23:56
ga-virginia-0011,iamhome,activity,name,work,i go back to work,0.8826875146892013,"Oh no, what's wrong?",how_do_you_feel_convo,2023-01-01 14:23:56
ecumen-sav-039,iamleaving,place,intent,will_visit,maybe later i have to get ready to go for breakfast now,0.7296668887138367,I wanted to suggest we unwind and focus on lowering stress together. What do you say?,stress_reduction,2023-01-01 14:20:36
ecumen-sav-039,iamleaving,place,name,breakfast,maybe later i have to get ready to go for breakfast now,0.7296668887138367,I wanted to suggest we unwind and focus on lowering stress together. What do you say?,stress_reduction,2023-01-01 14:20:36
ecumen-sav-039,iamleaving,activity,type,meal,maybe later i have to get ready to go for breakfast now,0.7296668887138367,I wanted to suggest we unwind and focus on lowering stress together. What do you say?,stress_reduction,2023-01-01 14:20:36
ecumen-sav-039,iamleaving,activity,name,breakfast,maybe later i have to get ready to go for breakfast now,0.7296668887138367,I wanted to suggest we unwind and focus on lowering stress together. What do you say?,stress_reduction,2023-01-01 14:20:36
nysofa-nyc-0099,iamleaving,place,intent,will_visit,i'm going to church,0.9296687763206078,"How wonderful, what are your plans for today?",what_are_your_plans,2023-01-01 14:01:07
ga-texas-0109,iamleaving,place,intent,will_visit,yes and i'm going to church i'll be gone all morning but i'll be back in the afternoon,0.925094485282898,"So, are you and <say-as interpret-as=""name"">Margo</say-as> good friends?",introduce_guests,2023-01-01 13:54:42
ga-texas-0109,iamleaving,place,name,all kinds,yes and i'm going to church i'll be gone all morning but i'll be back in the afternoon,0.925094485282898,"So, are you and <say-as interpret-as=""name"">Margo</say-as> good friends?",introduce_guests,2023-01-01 13:54:42
ga-texas-0109,iamleaving,activity,type,hobbies,yes and i'm going to church i'll be gone all morning but i'll be back in the afternoon,0.925094485282898,"So, are you and <say-as interpret-as=""name"">Margo</say-as> good friends?",introduce_guests,2023-01-01 13:54:42
ga-texas-0109,iamleaving,activity,name,all kinds,yes and i'm going to church i'll be gone all morning but i'll be back in the afternoon,0.925094485282898,"So, are you and <say-as interpret-as=""name"">Margo</say-as> good friends?",introduce_guests,2023-01-01 13:54:42
indy-florida-021,iamleaving,place,intent,will_visit,going for a walk,0.4321248196248195,"Lovely, what are you up to today?",what_are_your_plans,2023-01-01 13:50:24
indy-florida-021,iamleaving,activity,name,walking,going for a walk,0.4321248196248195,"Lovely, what are you up to today?",what_are_your_plans,2023-01-01 13:50:24
eqc-iowa-259,iamwatchingtv,activity,name,watching_tv,take my vagina morning tv why do they call it a slider is it why are you,0.4693206556156273,could you say that again?,morning_routine,2023-01-01 13:31:25
eqc-iowa-259,ivisitedplace,place,intent,visited,ariana to folks on the eve of her historic oscar win a trip through the famous characters of mike myers at summer stroll with gwyneth paltrow and backstage access with one of the biggest young stars in music jack harlow,0.39907857653813616,"The weather service is sending us an alert about a Special Weather Statement nearby. It may not be too severe, but I wanted to be sure you were ready. Have you heard about it?",morning_routine,2023-01-01 13:31:04
eqc-iowa-259,ivisitedplace,place,name,Ariana,ariana to folks on the eve of her historic oscar win a trip through the famous characters of mike myers at summer stroll with gwyneth paltrow and backstage access with one of the biggest young stars in music jack harlow,0.39907857653813616,"The weather service is sending us an alert about a Special Weather Statement nearby. It may not be too severe, but I wanted to be sure you were ready. Have you heard about it?",morning_routine,2023-01-01 13:31:04
nysofa-nyc-0034,iamleaving,place,intent,will_visit,i'm going for a walk,0.9269880971601283,"",reactive,2023-01-01 12:45:35
nysofa-nyc-0034,iamleaving,activity,name,walking,i'm going for a walk,0.9269880971601283,"",reactive,2023-01-01 12:45:35
ir-vip-056,iamleaving,place,intent,will_visit,i'm going to my friend's house for lunch,0.539694900973883,"That's lovely, what are your plans?",what_are_your_plans,2023-01-01 11:32:35
ir-vip-056,iamleaving,place,name,lunch,i'm going to my friend's house for lunch,0.539694900973883,"That's lovely, what are your plans?",what_are_your_plans,2023-01-01 11:32:35
ir-vip-056,iamleaving,activity,type,meal,i'm going to my friend's house for lunch,0.539694900973883,"That's lovely, what are your plans?",what_are_your_plans,2023-01-01 11:32:35
ir-vip-056,iamleaving,activity,name,lunch,i'm going to my friend's house for lunch,0.539694900973883,"That's lovely, what are your plans?",what_are_your_plans,2023-01-01 11:32:35
ir-vip-056,iamleaving,activity,name,friends,i'm going to my friend's house for lunch,0.539694900973883,"That's lovely, what are your plans?",what_are_your_plans,2023-01-01 11:32:35
nysofa-greene-0101,iamleaving,place,intent,will_visit,go to work,0.8661276455026454,"",quiet_mode,2023-01-01 05:09:02
nysofa-greene-0101,iamleaving,activity,name,work,go to work,0.8661276455026454,"",quiet_mode,2023-01-01 05:09:02
nysofa-livingston-0078,iamwatchingtv,activity,name,watching_tv,no i'm watching a,1,"Before we tuck in, shall we end the day with an activity, like A breathing exercise, or A meditation, or something else?",end_of_day_experience,2023-01-01 05:03:28
nysofa-erie-0057,meetmysomeone,relationship,type,brother,charlie jaw bone breaker hot dog restaurant on lewis and his brother buried deep tissue massage,0.42491879878239835,"",quiet_mode,2023-01-01 04:58:45
nysofa-broome-0043,iwilldohobby,activity,type,hobbies,and now i'm in the middle of writing a later,0.629152591955195,Is this a convenient time?,stress_reduction,2023-01-01 01:52:23
nysofa-broome-0043,iwilldohobby,activity,name,writing,and now i'm in the middle of writing a later,0.629152591955195,Is this a convenient time?,stress_reduction,2023-01-01 01:52:23
nysofa-greene-0101,iusedtohobby,activity,type,hobbies,shooting was shooting,0.6196813298490128,"",quiet_mode,2023-01-01 01:35:44
nysofa-greene-0101,iusedtohobby,activity,name,"shooting,shooting",shooting was shooting,0.6196813298490128,"",quiet_mode,2023-01-01 01:35:44
eqc-florida-294,myfavoritefood,favorite,type,food_product,the shells are just getting it seems like they didn't have any bread and butter was limited and,0.5118502727160534,Have you had anything to eat yet?,meal_convo,2023-01-01 00:50:52
eqc-florida-294,myfavoritefood,favorite,name,butter,the shells are just getting it seems like they didn't have any bread and butter was limited and,0.5118502727160534,Have you had anything to eat yet?,meal_convo,2023-01-01 00:50:52
nysofa-nyc-0075,iamwatchingtv,activity,name,watching_tv,yeah i'm listening to music right now,0.7715933918952942,Don't you find that music can really enhance your mood? Would you like to listen to some?,music_stations,2023-01-01 00:27:59
ga-virginia-0011,saygreeting,relationship,type,friend,thanks for saying hello to our friends tonight,0.9338888888888889,"",reactive,2022-12-31 23:55:08
ir-vip-056,iamwatchingtv,activity,name,watching_tv,very good i'm watching a football game,1,tell me all about your day. How's it going so far?,day,2022-12-31 23:38:06
ymow-michigan-0001,iexercised,activity,type,physical_activity,i went out yesterday,0.7132472163168992,"",reactive,2022-12-31 23:28:23
ga-penn-0186,myfavoritesubject,favorite,type,school_subject,weird science,0.3672895658263305,"",reactive,2022-12-31 23:01:03
ga-penn-0186,myfavoritesubject,favorite,name,science,weird science,0.3672895658263305,"",reactive,2022-12-31 23:01:03
talcott-il-0004,iamcooking,activity,name,cooking,no i'm making dinner,1,I was wondering if you were free for a moment?,fact_convo_school,2022-12-31 22:03:52
nysofa-nyc-0075,myfavoritesport,favorite,type,sport,cricket payment,0.4975083583018045,Would you like us to do a stress reduction activity?,stress_reduction,2022-12-31 21:45:12
nysofa-nyc-0075,myfavoritesport,favorite,name,cricket,cricket payment,0.4975083583018045,Would you like us to do a stress reduction activity?,stress_reduction,2022-12-31 21:45:12
ir-vip-056,iamwatchingtv,activity,name,watching_tv,i'm watching a football game,0.9908701582988269,"",reactive,2022-12-31 21:32:53
eqc-ok-012,iamhome,place,intent,visited,not walk my puppy and sit outside for a while,0.6760355517620206,I really wanna know about your day. How's it been so far?,day,2022-12-31 21:22:02
eqc-ok-012,iamhome,activity,name,walking,not walk my puppy and sit outside for a while,0.6760355517620206,I really wanna know about your day. How's it been so far?,day,2022-12-31 21:22:02
eqc-texas-056,iamwatchingtv,activity,name,watching_tv,no it's not i'm listening to something,0.7681185603141785,Is this a good time?,interesting_facts,2022-12-31 20:14:31
ga-nj-0187,iamhome,place,intent,visited,i was sitting in my car and and this is aaa he came back and he came by,0.5030170217209692,are you free to talk for a moment?,music_stations,2022-12-31 20:05:45
ga-nj-0187,iamhome,activity,name,sitting,i was sitting in my car and and this is aaa he came back and he came by,0.5030170217209692,are you free to talk for a moment?,music_stations,2022-12-31 20:05:45
