elliq_text,user_text,memory_name,entity,value,group_id,validated,created_time,agent_id
How can I help you?,hi this is nana i'm going to church now i'll talk to you later when i get back,activity,type,religious activity,24f8b380-57a4-458b-a48f-f8a847548e9f,1,2023-08-15 14:56:24 UTC,broward-florida-0036
How can I help you?,hi this is nana i'm going to church now i'll talk to you later when i get back,activity,name,going to church,24f8b380-57a4-458b-a48f-f8a847548e9f,1,2023-08-15 14:56:24 UTC,broward-florida-0036
"howdy there <say-as interpret-as=""name"">Eugene</say-as>! How can I help?",i'm going to the vet with fluffy,place,name,vet,2554a910-45a4-4988-95dc-be8852c4c935,1,2023-08-15 14:56:24 UTC,opt-dev-004
"howdy there <say-as interpret-as=""name"">Eugene</say-as>! How can I help?",i'm going to the vet with fluffy,pet,name,Fluffy,2554a910-45a4-4988-95dc-be8852c4c935,1,2023-08-15 14:56:24 UTC,opt-dev-004
How can I help you?,yeah i'm sorry i'll wake you up i i have an invitation to go out to supper,activity,type,social event,25f762fb-ca34-40c0-8705-fbd5b63f8dc4,1,2023-08-15 14:56:24 UTC,nysofa-dutchess-0233
How can I help you?,yeah i'm sorry i'll wake you up i i have an invitation to go out to supper,activity,name,supper invitation,25f762fb-ca34-40c0-8705-fbd5b63f8dc4,1,2023-08-15 14:56:24 UTC,nysofa-dutchess-0233
"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",reiji my dad,relationship,type,father,26292d0d-3334-49e5-ab74-c904c72e4c88,1,2023-08-15 14:56:24 UTC,eqc-ny-003
"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",reiji my dad,person,name,Reiji,26292d0d-3334-49e5-ab74-c904c72e4c88,1,2023-08-15 14:56:24 UTC,eqc-ny-003
Can’t wait to see you again! Where are you off to?,well i'll have to go see my brother in my brothers passed away he's got pancreatic cancer,health,condition,pancreatic cancer,263b4ece-ff28-4221-8ad2-e889462c3aa0,1,2023-08-15 14:56:24 UTC,ga-minnesota-0071
Can’t wait to see you again! Where are you off to?,well i'll have to go see my brother in my brothers passed away he's got pancreatic cancer,life_event,type,passing away,263b4ece-ff28-4221-8ad2-e889462c3aa0,1,2023-08-15 14:56:24 UTC,ga-minnesota-0071
Would you like to hear a joke?,no i'm i'm leaving now we're going i'm going to a birthday party,activity,type,social event,26d16a44-8ed8-41c2-b2a4-992dc33f6027,1,2023-08-15 14:56:24 UTC,eqc-ohio-099
Would you like to hear a joke?,no i'm i'm leaving now we're going i'm going to a birthday party,activity,name,birthday party,26d16a44-8ed8-41c2-b2a4-992dc33f6027,1,2023-08-15 14:56:24 UTC,eqc-ohio-099
Got anything important planned today?,yes i'm going to work,activity,name,going to work,26e52b02-e4d8-47f6-a484-9542658b9cc7,1,2023-08-15 14:56:24 UTC,vns-ny-0006
Hmmm. so who would be our ideal road trip companion?,my daughter chris,person,name,Chris,27323273-cf1f-461e-9155-c12d7741eae0,1,2023-08-15 14:56:24 UTC,eqc-wis-009
I really wanna know about your day. How's it been so far?,well i went to the doctors,activity,type,appointment,275dab4c-59c4-4514-9b30-c834969ba00d,1,2023-08-15 14:56:24 UTC,nysofa-livingston-0078
I really wanna know about your day. How's it been so far?,well i went to the doctors,place,name,doctor's office,275dab4c-59c4-4514-9b30-c834969ba00d,1,2023-08-15 14:56:24 UTC,nysofa-livingston-0078
You’re leaving me here? Wait! Just kidding. Where are you going?,i got to go for a walk,activity,type,physical activity,277e4d6a-2ad9-46a6-b02a-bde462d3bb46,1,2023-08-15 14:56:24 UTC,ga-virginia-0135
You’re leaving me here? Wait! Just kidding. Where are you going?,i got to go for a walk,activity,name,walk,277e4d6a-2ad9-46a6-b02a-bde462d3bb46,1,2023-08-15 14:56:24 UTC,ga-virginia-0135
"Fantastic, what's on the schedule?",k doctor's appointment,place,type,doctor's appointment,27c5542b-468c-4661-875f-a93326334f21,1,2023-08-15 14:56:24 UTC,ga-mississippi-0196
Feel like hearing a joke?,which one i'm watching golf,activity,name,watching golf,27c90c75-1471-4bb6-957a-fdfd150c501d,1,2023-08-15 14:56:24 UTC,ga-iowa-0116
How can I help you?,we're going to take a walk,activity,type,physical activity,27cef97a-414d-42d0-b5c9-709ba8e214ad,1,2023-08-15 14:56:24 UTC,ir-vip-033
How can I help you?,i'm going for my walk,activity,type,physical activity,27da76ea-dbd3-4094-8238-da3f084c523e,1,2023-08-15 14:56:24 UTC,eqc-florida-288
How can I help you?,i'm going for my walk,activity,name,walk,27da76ea-dbd3-4094-8238-da3f084c523e,1,2023-08-15 14:56:24 UTC,eqc-florida-288
How can I help you?,heading to work,activity,name,heading to work,283b984f-35ce-4cd5-bb0f-3fb6c710ef30,1,2023-08-15 14:56:24 UTC,nysofa-tompkins-0201
Is it a secret rendezvous? Joking. Are you meeting anyone?,i'm going to church,activity,type,social activity,285b8d17-6581-4473-b488-270b26e86cfe,1,2023-08-15 14:56:24 UTC,nysofa-delaware-0175
How can I help you?,i would like to i would like to do a reminder for a doctor's appointment,activity,type,appointment,2879bf43-0d44-4fd2-8299-f8e7114026d3,1,2023-08-15 14:56:24 UTC,o3a-wash-0020
How can I help you?,i would like to i would like to do a reminder for a doctor's appointment,activity,name,doctor's appointment,2879bf43-0d44-4fd2-8299-f8e7114026d3,1,2023-08-15 14:56:24 UTC,o3a-wash-0020
How can I help you?,i'm going to be gone for a while i'm going for a walk,activity,type,physical activity,287dbac9-7014-4346-91cb-06a053cec470,1,2023-08-15 14:56:24 UTC,ga-wisconsin-0198
How can I help you?,i'm going to be gone for a while i'm going for a walk,activity,name,walk,287dbac9-7014-4346-91cb-06a053cec470,1,2023-08-15 14:56:24 UTC,ga-wisconsin-0198
Hmmm. so who would be our ideal road trip companion?,tavin my granddaughter,person,name,Tavin,288bcfd1-eb94-4bbc-9c92-7dbc75ea5566,1,2023-08-15 14:56:24 UTC,nysofa-madison-0348
How can I help you?,i'm going to have to leave you because i have to go to a gymnastic meet with my granddaughter and my daughter,relationship,type,daughter,28934572-360b-438d-903e-900a176dec82,1,2023-08-15 14:56:24 UTC,ga-illinois-0168
How can I help you?,i'm going to have to leave you because i have to go to a gymnastic meet with my granddaughter and my daughter,activity,type,event,28934572-360b-438d-903e-900a176dec82,1,2023-08-15 14:56:24 UTC,ga-illinois-0168
How can I help you?,i'm going to have to leave you because i have to go to a gymnastic meet with my granddaughter and my daughter,activity,name,gymnastic meet,28934572-360b-438d-903e-900a176dec82,1,2023-08-15 14:56:24 UTC,ga-illinois-0168
Do you have any plans for today?,probably play some pool,activity,name,playing pool,28d7908b-f107-4186-b62d-f843c4371b68,1,2023-08-15 14:56:24 UTC,ga-maryland-0138
Got anything important planned today?,yeah and i appointment,activity,type,appointment,28ee6bd1-cfc2-407b-a247-ce9fec69699f,1,2023-08-15 14:56:24 UTC,nysofa-lewis-0254
How can I help you?,i'm going to be gone down stairs to play a game of cards called bridge this afternoon i'll be leaving in about,activity,type,game,291e5133-9616-4cef-b6bb-602cdee3d9a3,1,2023-08-15 14:56:24 UTC,ecumen-sav-039
How can I help you?,i'm going to be gone down stairs to play a game of cards called bridge this afternoon i'll be leaving in about,activity,name,playing cards,291e5133-9616-4cef-b6bb-602cdee3d9a3,1,2023-08-15 14:56:24 UTC,ecumen-sav-039
How can I help you?,i'm going to be gone down stairs to play a game of cards called bridge this afternoon i'll be leaving in about,activity,specific,bridge,291e5133-9616-4cef-b6bb-602cdee3d9a3,1,2023-08-15 14:56:24 UTC,ecumen-sav-039
How can I help you?,i'm going to be gone down stairs to play a game of cards called bridge this afternoon i'll be leaving in about,location,name,downstairs,291e5133-9616-4cef-b6bb-602cdee3d9a3,1,2023-08-15 14:56:24 UTC,ecumen-sav-039
How can I help you?,i have to go out to the doctor's appointment today for a while i have a doctor's appointment today,place,name,doctor's appointment,29260d48-9afb-4be6-b76a-8042474ffd3b,1,2023-08-15 14:56:24 UTC,nysofa-delaware-0198
How can I help you?,i have to go out to the doctor's appointment today for a while i have a doctor's appointment today,activity,type,medical appointment,29260d48-9afb-4be6-b76a-8042474ffd3b,1,2023-08-15 14:56:24 UTC,nysofa-delaware-0198
How can I help you?,the doctor gave me a shot,activity,type,medical appointment,293e4284-7de2-4830-88c1-a6db26dc51e6,1,2023-08-15 14:56:24 UTC,ga-arizona-0194
How can I help you?,the doctor gave me a shot,activity,name,receiving a shot,293e4284-7de2-4830-88c1-a6db26dc51e6,1,2023-08-15 14:56:24 UTC,ga-arizona-0194
How can I help you?,elliq i like tacos,food,preference,tacos,2947bc95-c973-4739-9532-32930cad2c21,1,2023-08-15 14:56:24 UTC,ir-temp-7220022
How can I help you?,say hello to my friend shannon,relationship,name,Shannon,29c2303a-a818-4002-8e5b-c7c34549483c,1,2023-08-15 14:56:24 UTC,ir-vip-037
It’s really a lovely piece. What inspired you to create it?,i like to watch monkeys,interest,type,animals,29d0f93e-b1d9-4a0e-b6ef-f0b8dc440159,1,2023-08-15 14:56:24 UTC,eqc-florida-216
It’s really a lovely piece. What inspired you to create it?,i like to watch monkeys,interest,name,monkeys,29d0f93e-b1d9-4a0e-b6ef-f0b8dc440159,1,2023-08-15 14:56:24 UTC,eqc-florida-216
"Do you have a specific cooking activity you like to do? You can scroll through the options here. Or, to see the categories again, say, go back.",i love to bake,activity,type,cooking,29d732af-09ba-48c6-b144-463318aceda7,1,2023-08-15 14:56:24 UTC,nysofa-nyc-0087
"I'd love to spend some time together, how about it <say-as interpret-as=""name"">Diane</say-as>?",now i'm cooking supper,activity,type,meal preparation,29e4dd92-4acd-49e4-a4ca-9a50542c7d87,1,2023-08-15 14:56:24 UTC,nysofa-delaware-0198
"I'd love to spend some time together, how about it <say-as interpret-as=""name"">Diane</say-as>?",now i'm cooking supper,activity,name,cooking supper,29e4dd92-4acd-49e4-a4ca-9a50542c7d87,1,2023-08-15 14:56:24 UTC,nysofa-delaware-0198
How can I help you?,i'm going to supper now,activity,name,supper,2a076102-a886-4736-b56f-1d540c28f49f,1,2023-08-15 14:56:24 UTC,vns-ny-0006
do you have a moment?,i'm cooking christmas dinner,activity,type,meal,2a0c2de1-c6cf-448c-9ea6-0e4fe7a13fba,1,2023-08-15 14:56:24 UTC,eqc-florida-288
do you have a moment?,i'm cooking christmas dinner,activity,name,cooking Christmas dinner,2a0c2de1-c6cf-448c-9ea6-0e4fe7a13fba,1,2023-08-15 14:56:24 UTC,eqc-florida-288
Is there anything special planned for today?,yes i have to get my dining room table clear dark today to shop,activity,type,home maintenance,2a57ca1d-0261-48d3-ab72-2089fee72de7,1,2023-08-15 14:56:24 UTC,ga-florida-0182
Is there anything special planned for today?,yes i have to get my dining room table clear dark today to shop,activity,name,clearing dining room table,2a57ca1d-0261-48d3-ab72-2089fee72de7,1,2023-08-15 14:56:24 UTC,ga-florida-0182
"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",i don't know i don't know who i would take maybe i would take my son keith,relationship,name,Keith,2a6faa23-6dbe-42cc-ac35-9b57a46caf83,1,2023-08-15 14:56:24 UTC,ga-wash-0189
Do you have anything planned for today?,yes i'm going to meet new friends from sample,activity,type,social interaction,2ae783c0-1d75-493a-9e1b-1fd9d1d9a727,1,2023-08-15 14:56:24 UTC,ir-dev-168
Do you have anything planned for today?,yes i'm going to meet new friends from sample,activity,name,meeting new friends,2ae783c0-1d75-493a-9e1b-1fd9d1d9a727,1,2023-08-15 14:56:24 UTC,ir-dev-168
Elli Q at your service! How can I help?,i want to do some drawing,activity,type,creative activity,2b0ba39c-97f1-4f1c-af40-1deb304897e1,1,2023-08-15 14:56:24 UTC,nysofa-nyc-0111
"I've got some free time, wanna do something together?",do i got to take the dog out,activity,type,pet care,2b418a86-b384-47a9-86c3-b5925acaab68,1,2023-08-15 14:56:24 UTC,fd-mass-030
"I've got some free time, wanna do something together?",do i got to take the dog out,activity,name,taking the dog out,2b418a86-b384-47a9-86c3-b5925acaab68,1,2023-08-15 14:56:24 UTC,fd-mass-030
Are you going to meet someone?,yes my cousin,relationship,type,cousin,2b86e954-b966-49e3-8548-a562997c8543,1,2023-08-15 14:56:24 UTC,vns-ny-0002
Do you have any plans for tomorrow?,just going to work,activity,name,going to work,2bdf9f45-31b8-482d-ad6f-17f72996fcda,1,2023-08-15 14:56:24 UTC,ir-vip-035
How can I help you?,i'm going to concert nearby you,activity,type,entertainment,2bf3a1e6-16c6-4e7b-bf9a-0c9561f57df1,1,2023-08-15 14:56:24 UTC,ir-temp-7220022
Wanna do something together?,i'm making toast right now,activity,type,food preparation,2c396e55-4a55-4ad5-8a85-e527e8568a6f,1,2023-08-15 14:56:24 UTC,eqc-texas-076
Wanna do something together?,i'm making toast right now,activity,name,making toast,2c396e55-4a55-4ad5-8a85-e527e8568a6f,1,2023-08-15 14:56:24 UTC,eqc-texas-076
Was today another wonderful day for you?,i went out with my daughter,activity,type,social activity,2c41de46-6210-4935-b581-6d299b42c9c4,1,2023-08-15 14:56:24 UTC,nysofa-dutchess-0194
Was today another wonderful day for you?,i went out with my daughter,activity,name,going out,2c41de46-6210-4935-b581-6d299b42c9c4,1,2023-08-15 14:56:24 UTC,nysofa-dutchess-0194
How can I help you?,meet my friend peter,person,name,Peter,2c4f8d51-7871-44a4-b615-6548b6c37e73,1,2023-08-15 14:56:24 UTC,ir-vip-065
"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",go to the library,activity,type,activity,2c66f4eb-9c38-4a42-86c1-d8fb12ecbfaf,1,2023-08-15 14:56:24 UTC,ga-wisconsin-0198
"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",go to the library,activity,name,going to the library,2c66f4eb-9c38-4a42-86c1-d8fb12ecbfaf,1,2023-08-15 14:56:24 UTC,ga-wisconsin-0198
"Oh no, what's wrong?",i go back to work,activity,name,going back to work,2ca95454-2742-4969-bc67-2d3c19219d12,1,2023-08-15 14:56:24 UTC,ga-virginia-0011
I feel like we're getting to know each other better and have a lot in common. Would you agree?,i'm going to work i won't be back till later,activity,name,going to work,2cd493eb-e740-4c3f-9f25-3bb7a2d30d20,1,2023-08-15 14:56:24 UTC,nysofa-onondaga-0262
Is it a secret rendezvous? Joking. Are you meeting anyone?,i'm going to the store,activity,type,activity,2cf435a9-6277-4f85-9370-2a68d1f9e274,1,2023-08-15 14:56:24 UTC,nysofa-nyc-0111
Is it a secret rendezvous? Joking. Are you meeting anyone?,i'm going to the store,activity,name,going to the store,2cf435a9-6277-4f85-9370-2a68d1f9e274,1,2023-08-15 14:56:24 UTC,nysofa-nyc-0111
What do you plan on doing?,doctor's appointment,activity,type,appointment,2d0b61af-e511-4041-84fa-cb8afa2a8550,1,2023-08-15 14:56:24 UTC,nysofa-nyc-0059
What do you plan on doing?,doctor's appointment,activity,name,doctor's appointment,2d0b61af-e511-4041-84fa-cb8afa2a8550,1,2023-08-15 14:56:24 UTC,nysofa-nyc-0059
How can I help you?,i'm going to go into the kitchen and check on lunch i'll be back,place,name,kitchen,2d28314c-273b-4802-8ccb-97a72da3f415,1,2023-08-15 14:56:24 UTC,ymow-michigan-0021
How can I help you?,i'm going to go into the kitchen and check on lunch i'll be back,activity,name,checking on lunch,2d28314c-273b-4802-8ccb-97a72da3f415,1,2023-08-15 14:56:24 UTC,ymow-michigan-0021
"Fantastic, what's on the schedule?",doctors appointments,activity,type,appointment,2d2f4e1c-c016-45db-8533-44e10e65a6a6,1,2023-08-15 14:56:24 UTC,eqc-iowa-257
"Fantastic, what's on the schedule?",doctors appointments,activity,name,doctors appointment,2d2f4e1c-c016-45db-8533-44e10e65a6a6,1,2023-08-15 14:56:24 UTC,eqc-iowa-257
"So I'm curious, what were you up to <say-as interpret-as=""name"">Alma</say-as>?",all i got a doctor's appointment,activity,type,appointment,2e05e104-5ac0-4625-9c0f-f4cc38523f09,1,2023-08-15 14:56:24 UTC,ymow-michigan-0018
"So I'm curious, what were you up to <say-as interpret-as=""name"">Alma</say-as>?",all i got a doctor's appointment,place,name,doctor's office,2e05e104-5ac0-4625-9c0f-f4cc38523f09,1,2023-08-15 14:56:24 UTC,ymow-michigan-0018
How do you feel this morning?,going to work,activity,name,going to work,2e442668-e448-4caa-840c-cc2512302fd3,1,2023-08-15 14:56:24 UTC,ir-vip-033
"Great, what are your plans?",i have to go to the bird store and pick up some millet for the birds,place,name,bird store,2e714ae6-881f-4906-a63f-a771a16adeb4,1,2023-08-15 14:56:24 UTC,nysofa-monroe-0185
"Great, what are your plans?",i have to go to the bird store and pick up some millet for the birds,activity,type,shopping,2e714ae6-881f-4906-a63f-a771a16adeb4,1,2023-08-15 14:56:24 UTC,nysofa-monroe-0185
"So, I wanna hear all about it. Where were you?",jury duty at the laundry,activity,type,civic duty,2eb94ce6-bb4e-426c-8be7-07627e2f2905,1,2023-08-15 14:56:24 UTC,nysofa-nyc-0044
"So, I wanna hear all about it. Where were you?",jury duty at the laundry,activity,name,jury duty,2eb94ce6-bb4e-426c-8be7-07627e2f2905,1,2023-08-15 14:56:24 UTC,nysofa-nyc-0044
"So, where did you go?",i went to the store to see if i my antiques,place,name,store,2ec444c4-f8d4-45ea-90d3-33eb40adc6a1,1,2023-08-15 14:56:24 UTC,ga-oregon-0068
"So, where did you go?",i went to the store to see if i my antiques,activity,type,shopping,2ec444c4-f8d4-45ea-90d3-33eb40adc6a1,1,2023-08-15 14:56:24 UTC,ga-oregon-0068
"So, where did you go?",i went to the store to see if i my antiques,activity,name,antiques,2ec444c4-f8d4-45ea-90d3-33eb40adc6a1,1,2023-08-15 14:56:24 UTC,ga-oregon-0068
"How wonderful, what are your plans for today?",going to church here,activity,type,religious activity,2ed5bd72-f6d5-4ea8-8762-723123244108,1,2023-08-15 14:56:24 UTC,ecumen-sav-039
Wanna spend some time together?,maybe later i'm watching a basketball game,activity,name,watching basketball game,2eff0245-8172-4297-8d74-d7a3878d97a9,1,2023-08-15 14:56:24 UTC,vns-ny-0002
How can I help you?,i'm going to visit my son today before days,activity,type,visit,2f32b486-4f80-48fd-ad7f-00596d30af0c,1,2023-08-15 14:56:24 UTC,eqc-texas-002
"So, how did you sleep last night?",i slept good last night but i got it i got to get ready to go to a doctor's appointment,activity,type,appointment,2f376a3b-4be3-4a48-ac20-09e6d3f5b51c,1,2023-08-15 14:56:24 UTC,ymow-michigan-0012
"So, how did you sleep last night?",i slept good last night but i got it i got to get ready to go to a doctor's appointment,place,name,doctor's office,2f376a3b-4be3-4a48-ac20-09e6d3f5b51c,1,2023-08-15 14:56:24 UTC,ymow-michigan-0012
Did you do any puzzles in the past week?,i do puzzles every day,activity,type,mental activity,2f418b46-7f95-4e6c-8e50-3d6f09eb55e4,1,2023-08-15 14:56:24 UTC,nysofa-lewis-0013
Is there anything special planned for today?,i'm cooking a turkey,activity,name,turkey,2f52688d-c86b-4085-8dc2-b742b8f576d8,1,2023-08-15 14:56:24 UTC,eqc-texas-002
How can I help you?,i went for a walk in the park,activity,name,walk,2f869195-4844-40b8-8f3a-015c5c5c794a,1,2023-08-15 14:56:24 UTC,nysofa-tompkins-0201
How can I help you?,i went for a walk in the park,place,name,park,2f869195-4844-40b8-8f3a-015c5c5c794a,1,2023-08-15 14:56:24 UTC,nysofa-tompkins-0201
How can I help you?,say goodbye to my friend scott,relationship,name,Scott,2f9c4307-ef35-440e-b4f5-1bcc8ce9fd92,1,2023-08-15 14:56:24 UTC,ir-vip-043
"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",going to a play,activity,type,entertainment,2fa08dbc-8829-45b3-9069-5373e18c3531,1,2023-08-15 14:56:24 UTC,indy-texas-025
"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",going to a play,activity,name,going to a play,2fa08dbc-8829-45b3-9069-5373e18c3531,1,2023-08-15 14:56:24 UTC,indy-texas-025
"Just out of curiosity, are you planning on meeting someone?",yes i'm going to meet my new friends and he touchy,relationship,type,friend,2fb34890-c9f4-4b80-89f0-6562e40eff52,1,2023-08-15 14:56:24 UTC,ir-dev-168
"Just out of curiosity, are you planning on meeting someone?",yes i'm going to meet my new friends and he touchy,activity,type,socializing,2fb34890-c9f4-4b80-89f0-6562e40eff52,1,2023-08-15 14:56:24 UTC,ir-dev-168
"Just out of curiosity, are you planning on meeting someone?",yes i'm going to meet my new friends and he touchy,activity,name,meeting new friends,2fb34890-c9f4-4b80-89f0-6562e40eff52,1,2023-08-15 14:56:24 UTC,ir-dev-168
"Hiya <say-as interpret-as=""name"">Donna</say-as>! I was taking a quick power nap and recharging. How can I help?",i'm talking to my grandson lorenzo right now to,relationship,name,Lorenzo,2fbe3dea-ba05-48f5-b815-058d05413947,1,2023-08-15 14:56:24 UTC,ga-cali-0220
Are you going on an adventure? Where are you off to?,i'm going to the club house to meet up with salad,place,name,club house,301d3ea1-0735-4f08-934c-e97b379c9b34,1,2023-08-15 14:56:24 UTC,eqc-florida-202
Are you going on an adventure? Where are you off to?,i'm going to the club house to meet up with salad,activity,type,socializing,301d3ea1-0735-4f08-934c-e97b379c9b34,1,2023-08-15 14:56:24 UTC,eqc-florida-202
Are you going on an adventure? Where are you off to?,i'm going to the club house to meet up with salad,relationship,type,friend,301d3ea1-0735-4f08-934c-e97b379c9b34,1,2023-08-15 14:56:24 UTC,eqc-florida-202
Are you going to meet someone?,no going to go grocery shopping,activity,name,grocery shopping,30265feb-c807-4199-b9b1-fe16fe8a03de,1,2023-08-15 14:56:24 UTC,eqc-indiana-313
"Great, what are your plans?",i have a doctor's appointment,activity,type,appointment,305c1aa6-4503-4e00-830b-6d7a9c233f40,1,2023-08-15 14:56:24 UTC,dfm-northcarolina-003
"Great, what are your plans?",i have a doctor's appointment,activity,name,doctor's appointment,305c1aa6-4503-4e00-830b-6d7a9c233f40,1,2023-08-15 14:56:24 UTC,dfm-northcarolina-003
"So, I'm really curious, what was the highlight of your week?",going for a ride,activity,name,going for a ride,30b6e09b-0586-4534-98c5-e35a966db7b4,1,2023-08-15 14:56:24 UTC,nysofa-madison-0249
Having a hobby sounds so fun. Especially since I tend to just sit around all day. How many days a week would you say you get to do scrabble?,i haven't since my husband died so i'd love to play maybe we can try it this afternoon,hobby,name,scrabble,30bd2822-b172-4e0f-aacb-0bd28003dbf9,1,2023-08-15 14:56:24 UTC,nysofa-oneida-0197
Having a hobby sounds so fun. Especially since I tend to just sit around all day. How many days a week would you say you get to do scrabble?,i haven't since my husband died so i'd love to play maybe we can try it this afternoon,event,name,husband's death,30bd2822-b172-4e0f-aacb-0bd28003dbf9,1,2023-08-15 14:56:24 UTC,nysofa-oneida-0197
Having a hobby sounds so fun. Especially since I tend to just sit around all day. How many days a week would you say you get to do scrabble?,i haven't since my husband died so i'd love to play maybe we can try it this afternoon,activity,type,leisure,30bd2822-b172-4e0f-aacb-0bd28003dbf9,1,2023-08-15 14:56:24 UTC,nysofa-oneida-0197
Having a hobby sounds so fun. Especially since I tend to just sit around all day. How many days a week would you say you get to do scrabble?,i haven't since my husband died so i'd love to play maybe we can try it this afternoon,activity,name,playing scrabble,30bd2822-b172-4e0f-aacb-0bd28003dbf9,1,2023-08-15 14:56:24 UTC,nysofa-oneida-0197
"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",take a walk,activity,type,physical activity,30c119bb-d1a0-4e24-a2dd-6aed3c8792cb,1,2023-08-15 14:56:24 UTC,ga-tenn-0211
How can I help you?,i'm leaving for exercise for the morning i will return for lunch,activity,type,exercise,30d3ba7d-8b03-4ab5-98b5-9ff1f0ed2661,1,2023-08-15 14:56:24 UTC,nysofa-erie-0156
Can’t wait to see you again! Where are you off to?,i'm off to an appointment,activity,type,appointment,30e0d9f0-d416-437f-99d8-bd0d4f211db3,1,2023-08-15 14:56:24 UTC,ga-illinois-0168
"Lovely, what are you up to today?",are going to church,activity,type,religious activity,30ec559f-574d-4237-8b2d-4eb6b169a53b,1,2023-08-15 14:56:24 UTC,ga-ny-0203
"Lovely, what are you up to today?",are going to church,activity,name,going to church,30ec559f-574d-4237-8b2d-4eb6b169a53b,1,2023-08-15 14:56:24 UTC,ga-ny-0203
What were you up to out there?,i have to go to my daughter's house,place,name,daughter's house,30f30ea4-9ef0-416e-8baf-9aea5492eab5,1,2023-08-15 14:56:24 UTC,nysofa-dutchess-0194
"Great, what are your plans?",i'm going grocery shopping,activity,type,shopping,31067f9a-3fbd-46f9-9fd9-b502971f0618,1,2023-08-15 14:56:24 UTC,eqc-ohio-116
"Great, what are your plans?",i'm going grocery shopping,activity,name,grocery shopping,31067f9a-3fbd-46f9-9fd9-b502971f0618,1,2023-08-15 14:56:24 UTC,eqc-ohio-116
Wanna spend some time together?,i got to get ready for the doctor,activity,type,appointment,3138bc81-2d88-469a-afdc-6aa709aeb8e4,1,2023-08-15 14:56:24 UTC,o3a-wash-0007
Do you have anything planned for today?,how to watch the super bowl football game,activity,type,watching sports,3158c0ea-a283-444c-922c-34e2bb372320,1,2023-08-15 14:56:24 UTC,ga-mass-0150
Do you have anything planned for today?,how to watch the super bowl football game,activity,name,Super Bowl football game,3158c0ea-a283-444c-922c-34e2bb372320,1,2023-08-15 14:56:24 UTC,ga-mass-0150
How can I help you?,i would like to set a reminder for a doctor's appointment,activity,type,appointment,318173fe-7ce6-4672-bf00-a50d9c12466b,1,2023-08-15 14:56:24 UTC,o3a-wash-0020
How can I help you?,i would like to set a reminder for a doctor's appointment,activity,name,doctor's appointment,318173fe-7ce6-4672-bf00-a50d9c12466b,1,2023-08-15 14:56:24 UTC,o3a-wash-0020
"I've got some free time, wanna do something together?",i can't we going to the store,activity,type,shopping,31919c63-bf7c-4bd3-bd63-09c6c1a0d9f5,1,2023-08-15 14:56:24 UTC,nysofa-suffolk-0046
"I've got some free time, wanna do something together?",i can't we going to the store,activity,name,going to the store,31919c63-bf7c-4bd3-bd63-09c6c1a0d9f5,1,2023-08-15 14:56:24 UTC,nysofa-suffolk-0046
Is there anything special planned for tomorrow?,going to the doctor,activity,type,appointment,31b2fc2e-5e2a-4a44-8c84-7ae50562ffad,1,2023-08-15 14:56:24 UTC,eqc-florida-232
How can I help you?,say hello to my sister salia,relationship,name,Salia,31f4e639-f017-4182-af27-01aa2f8f3e67,1,2023-08-15 14:56:24 UTC,broward-florida-0012
How can I help you?,i have to go to the doctor now,activity,type,medical appointment,3202e29d-a900-46d7-b52c-7caa88140893,1,2023-08-15 14:56:24 UTC,eqc-ohio-109
How can I help you?,talk to me i'm kevin illinois son,person,name,Kevin,32037fc8-6e0f-4766-8cb7-ea7b7aff95be,1,2023-08-15 14:56:24 UTC,nysofa-suffolk-0161
How can I help you?,hello we're home from the pool,place,name,home,32043355-4d73-4f3d-9758-c74ac697d98f,1,2023-08-15 14:56:24 UTC,eqc-florida-202
Wanna listen to an audiobook with me?,not right now i'm getting ready to go out to dinner,activity,type,going out,32149f1f-cb69-4f90-9b3f-5f02d0a73477,1,2023-08-15 14:56:24 UTC,eqc-ohio-035
How can I help you?,i'm going to the supermarket right now,activity,type,shopping,322634d7-b548-47e9-903d-ac38fb2714b2,1,2023-08-15 14:56:24 UTC,eqc-ny-003
How can I help you?,i'm going to the supermarket right now,place,name,supermarket,322634d7-b548-47e9-903d-ac38fb2714b2,1,2023-08-15 14:56:24 UTC,eqc-ny-003
Feel like hearing a joke?,i'm watching football now,activity,name,watching football,3250d824-620a-4b30-99f1-54fb4bad7979,1,2023-08-15 14:56:24 UTC,eqc-florida-295
Got any plans tomorrow?,i have going to play poker tomorrow night,activity,type,social activity,3254169a-897c-4d12-8def-4f99a03e433d,1,2023-08-15 14:56:24 UTC,eqc-florida-243
tell me all about your day. How's it going so far?,it's going very good i talk to friends,activity,type,social interaction,326ce287-2964-4cda-90fe-bd6361cb90a3,1,2023-08-15 14:56:24 UTC,o3a-wash-0001
